healthtime,businessunit,lag,file_server_reported,file_server_avg_conn,multiple_reported,multiple_avg_conn,email_reported,email_avg_conn,compute_reported,compute_avg_conn,web_reported,web_avg_conn
2012-02-02 15:00:00,region-34,10,424,25.0707547169811321,979,24.7620020429009193,200,23.2900000000000000,87,25.5977011494252874,537,25.2756052141527002
2012-02-02 15:15:00,region-34,10,425,26.2352941176470588,978,25.6155419222903885,200,25.2500000000000000,87,24.1724137931034483,537,25.0800744878957169
2012-02-02 15:30:00,region-34,10,424,25.5754716981132075,978,25.3599182004089980,200,24.5350000000000000,87,26.3908045977011494,536,25.8750000000000000
2012-02-02 15:45:00,region-34,10,425,26.1364705882352941,978,25.3558282208588957,200,24.3100000000000000,87,27.6781609195402299,537,25.7262569832402235
2012-02-02 16:00:00,region-34,10,425,34.6000000000000000,978,35.2719836400817996,199,33.6683417085427136,87,36.6781609195402299,537,35.3519553072625698
2012-02-02 16:15:00,region-34,10,425,34.8352941176470588,976,34.2305327868852459,199,34.7437185929648241,87,31.7241379310344828,537,34.4562383612662942
2012-02-02 16:30:00,region-34,10,426,34.9460093896713615,977,36.3183213920163767,200,35.7900000000000000,87,31.4942528735632184,538,34.5446096654275093
2012-02-02 16:45:00,region-34,10,426,35.6666666666666667,978,35.4867075664621677,200,36.8200000000000000,87,33.4482758620689655,538,36.3420074349442379
2012-02-02 17:00:00,region-34,10,426,52.1009389671361502,977,52.0593654042988741,200,52.5950000000000000,87,52.8505747126436782,538,51.9293680297397770
2012-02-02 17:15:00,region-34,10,426,52.6267605633802817,978,52.0204498977505112,200,49.9150000000000000,87,48.7701149425287356,535,52.4205607476635514
2012-02-02 17:30:00,region-34,10,426,54.9647887323943662,978,52.5511247443762781,200,49.6550000000000000,87,50.8965517241379310,535,54.5495327102803738
2012-02-02 17:45:00,region-34,10,426,52.1032863849765258,978,52.3670756646216769,200,49.6700000000000000,87,53.1379310344827586,535,51.6149532710280374
2012-02-02 18:00:00,region-34,10,426,52.1173708920187793,979,54.3340143003064351,200,55.1000000000000000,87,51.8275862068965517,536,52.6604477611940299
2012-02-02 18:15:00,region-34,10,426,53.7276995305164319,976,53.9620901639344262,199,51.2160804020100503,87,50.7931034482758621,537,53.7355679702048417
2012-02-02 18:30:00,region-34,10,425,53.8564705882352941,976,52.6690573770491803,199,50.6934673366834171,87,51.8275862068965517,537,53.8193668528864060
2012-02-02 18:45:00,region-34,10,424,51.6768867924528302,978,52.1186094069529652,200,56.6600000000000000,87,46.8735632183908046,538,52.1245353159851301
2012-02-02 19:00:00,region-34,10,423,55.2505910165484634,979,51.8171603677221655,200,51.6350000000000000,87,50.8850574712643678,537,51.1229050279329609
2012-02-02 19:15:00,region-34,10,423,53.9858156028368794,977,51.6509723643807574,200,50.4250000000000000,86,48.9418604651162791,537,51.5176908752327747
2012-02-02 19:30:00,region-34,10,424,51.3584905660377358,977,51.0614124872057318,200,54.0950000000000000,87,51.2758620689655172,538,53.3717472118959108
2012-02-02 19:45:00,region-34,10,425,54.0988235294117647,975,51.7066666666666667,200,50.0400000000000000,87,54.1609195402298851,537,53.3314711359404097
2012-02-02 20:00:00,region-34,10,425,53.3082352941176471,976,51.5717213114754098,200,54.7800000000000000,86,52.6279069767441860,537,53.3668528864059590
2012-02-02 20:15:00,region-34,10,426,51.5399061032863850,977,51.5383828045035824,200,51.1850000000000000,86,49.7093023255813953,537,52.4189944134078212
2012-02-02 20:30:00,region-34,10,426,53.8802816901408451,977,54.0573183213920164,200,52.8150000000000000,87,50.0459770114942529,537,50.2774674115456238
2012-02-02 20:45:00,region-34,10,426,53.0046948356807512,978,52.5327198364008180,200,54.5200000000000000,87,54.1724137931034483,537,52.5530726256983240
2012-02-02 21:00:00,region-34,10,426,50.9976525821596244,978,53.8650306748466258,200,53.8900000000000000,87,50.3678160919540230,538,56.4479553903345725
2012-02-02 21:15:00,region-34,10,424,51.6981132075471698,977,51.5690890481064483,200,50.0100000000000000,87,52.9885057471264368,537,50.9348230912476723
2012-02-02 21:30:00,region-34,10,425,52.4729411764705882,977,53.2753326509723644,200,52.0250000000000000,87,49.0574712643678161,538,51.2026022304832714
2012-02-02 21:45:00,region-34,10,426,52.6596244131455399,975,50.6584615384615385,200,54.2500000000000000,87,49.3103448275862069,537,53.0111731843575419
2012-02-02 22:00:00,region-34,10,426,53.5140845070422535,976,52.3094262295081967,200,56.6100000000000000,87,53.4942528735632184,537,52.3854748603351955
2012-02-02 22:15:00,region-34,10,426,51.8004694835680751,976,52.5727459016393443,200,52.9600000000000000,87,56.0574712643678161,537,51.6703910614525140
2012-02-02 22:30:00,region-34,10,425,56.2141176470588235,975,51.9743589743589744,200,51.0550000000000000,87,54.9080459770114943,537,51.3370577281191806
2012-02-02 22:45:00,region-34,10,426,51.5892018779342723,977,53.4472876151484135,200,48.8450000000000000,87,50.9195402298850575,538,52.8773234200743494
2012-02-02 23:00:00,region-34,10,426,51.6478873239436620,977,52.6008188331627431,200,54.2450000000000000,87,53.7586206896551724,538,53.7156133828996283
2012-02-02 23:15:00,region-34,10,426,53.0492957746478873,976,51.5174180327868852,200,52.0050000000000000,87,52.0459770114942529,538,51.2806691449814126
2012-02-02 23:30:00,region-34,10,425,52.7152941176470588,977,52.8372569089048106,200,54.4800000000000000,87,56.0919540229885057,538,54.1022304832713755
2012-02-02 23:45:00,region-34,10,426,51.2582159624413146,976,52.7643442622950820,200,51.4300000000000000,87,54.4252873563218391,537,54.6256983240223464
2012-02-03 00:00:00,region-34,10,425,51.2494117647058824,976,51.8924180327868852,200,51.5600000000000000,87,51.7816091954022989,537,51.1191806331471136
2012-02-03 00:15:00,region-34,10,426,51.4765258215962441,976,52.9590163934426230,200,49.7450000000000000,87,57.4942528735632184,537,51.5139664804469274
2012-02-03 00:30:00,region-34,10,426,52.9577464788732394,977,52.2927328556806551,200,52.4850000000000000,87,53.8275862068965517,538,50.9256505576208178
2012-02-03 00:45:00,region-34,10,425,51.9200000000000000,977,52.1576253838280450,200,56.1850000000000000,87,58.4712643678160920,537,51.9515828677839851
2012-02-03 01:00:00,region-34,10,423,51.2695035460992908,978,51.8139059304703476,200,52.6750000000000000,86,52.4651162790697674,537,52.6871508379888268
2012-02-03 01:15:00,region-34,10,424,52.8113207547169811,978,52.7484662576687117,200,47.1850000000000000,86,55.6860465116279070,536,52.8526119402985075
2012-02-03 01:30:00,region-34,10,424,51.6297169811320755,978,53.0020449897750511,200,51.3500000000000000,86,56.2558139534883721,537,51.8975791433891993
2012-02-03 01:45:00,region-34,10,424,52.0518867924528302,976,51.9784836065573770,200,52.4550000000000000,87,49.6091954022988506,537,53.6126629422718808
2012-02-03 02:00:00,region-34,10,425,53.2070588235294118,978,52.3210633946830266,200,53.7900000000000000,87,55.0689655172413793,538,53.1301115241635688
2012-02-03 02:15:00,region-34,10,426,51.3356807511737089,978,54.3476482617586912,200,56.0850000000000000,87,57.2068965517241379,538,53.2081784386617100
2012-02-03 02:30:00,region-34,10,425,52.3600000000000000,976,52.3739754098360656,199,52.9949748743718593,87,49.7586206896551724,538,52.2063197026022305
2012-02-03 02:45:00,region-34,10,425,52.2047058823529412,976,52.1608606557377049,199,51.8140703517587940,87,50.6666666666666667,538,51.8643122676579926
2012-02-03 03:00:00,region-34,10,424,41.8042452830188679,977,42.5475946775844422,199,42.9045226130653266,87,38.1724137931034483,538,43.3159851301115242
2012-02-03 03:15:00,region-34,10,424,43.1297169811320755,978,43.2443762781186094,199,44.2864321608040201,87,39.7241379310344828,538,43.9888475836431227
2012-02-03 03:30:00,region-34,10,425,43.9247058823529412,978,41.0603271983640082,200,41.2650000000000000,87,41.6206896551724138,538,45.4925650557620818
2012-02-03 03:45:00,region-34,10,423,42.1158392434988180,978,42.5910020449897751,200,43.6500000000000000,87,44.7931034482758621,538,42.9312267657992565
2012-02-03 04:00:00,region-34,10,424,23.5047169811320755,978,25.8793456032719836,200,24.7150000000000000,87,25.0804597701149425,538,25.5371747211895911
2012-02-03 04:15:00,region-34,10,424,25.6273584905660377,977,26.3520982599795292,200,25.6900000000000000,87,27.2068965517241379,535,24.4616822429906542
2012-02-03 04:30:00,region-34,10,425,25.3952941176470588,978,25.3762781186094070,200,26.3200000000000000,87,22.5287356321839080,536,25.1100746268656716
2012-02-03 04:45:00,region-34,10,426,25.8896713615023474,979,25.3043922369765066,200,25.7600000000000000,87,25.4712643678160920,536,25.5093283582089552
2012-02-03 05:00:00,region-34,10,426,27.0422535211267606,978,25.5408997955010225,200,24.9600000000000000,87,25.2298850574712644,537,25.0744878957169460
2012-02-03 05:15:00,region-34,10,425,25.2564705882352941,977,25.0470829068577277,200,26.7450000000000000,87,24.3563218390804598,536,25.1884328358208955
2012-02-03 05:30:00,region-34,10,425,25.4094117647058824,976,25.6875000000000000,200,24.3650000000000000,87,23.8275862068965517,537,25.0335195530726257
2012-02-03 05:45:00,region-34,10,424,24.9433962264150943,977,24.9733879222108495,200,25.6650000000000000,87,26.7126436781609195,537,25.5716945996275605
2012-02-03 06:00:00,region-34,10,425,25.1529411764705882,976,25.3504098360655738,200,23.8250000000000000,87,23.6896551724137931,535,25.3084112149532710
2012-02-03 06:15:00,region-34,10,424,24.7547169811320755,975,25.8030769230769231,200,26.1800000000000000,87,25.3678160919540230,535,24.6523364485981308
2012-02-03 06:30:00,region-34,10,423,25.1820330969267139,974,24.6488706365503080,200,25.2800000000000000,87,24.4482758620689655,534,25.0955056179775281
2012-02-03 06:45:00,region-34,10,423,25.9078014184397163,973,25.8581706063720452,200,26.5450000000000000,87,25.6896551724137931,536,26.7014925373134328
2012-02-03 07:00:00,region-34,10,425,24.4305882352941176,976,26.0122950819672131,200,26.3600000000000000,87,24.0000000000000000,536,25.6026119402985075
2012-02-03 07:15:00,region-34,10,425,25.0376470588235294,976,25.3043032786885246,200,24.9350000000000000,86,24.7209302325581395,538,25.1672862453531599
2012-02-03 07:30:00,region-34,10,426,24.9577464788732394,978,25.3834355828220859,200,26.9100000000000000,86,24.7441860465116279,538,25.9553903345724907
2012-02-03 07:45:00,region-34,10,426,26.1948356807511737,979,26.6138917262512768,200,27.0200000000000000,86,24.8720930232558140,537,25.5307262569832402
2012-02-03 08:00:00,region-34,10,426,25.8239436619718310,979,25.1756894790602656,200,25.3100000000000000,86,25.8837209302325581,536,25.6697761194029851
2012-02-03 08:15:00,region-34,10,426,24.7629107981220657,978,25.7351738241308793,200,25.6600000000000000,87,26.0804597701149425,537,26.1675977653631285
2012-02-03 08:30:00,region-34,10,426,25.5070422535211268,978,24.4959100204498978,200,23.8750000000000000,86,27.2325581395348837,537,25.7150837988826816
2012-02-03 08:45:00,region-34,10,426,24.7441314553990610,977,25.7840327533265097,200,26.0400000000000000,85,27.2588235294117647,538,25.3048327137546468
2012-02-03 09:00:00,region-34,10,425,26.2305882352941176,978,25.4723926380368098,200,25.4900000000000000,86,25.8837209302325581,538,25.7137546468401487
2012-02-03 09:15:00,region-34,10,425,26.5152941176470588,978,25.5991820040899796,199,25.2060301507537688,86,22.7441860465116279,538,26.5371747211895911
2012-02-03 09:30:00,region-34,10,425,25.1035294117647059,978,25.4294478527607362,200,26.3450000000000000,87,24.8620689655172414,538,26.5297397769516729
2012-02-03 09:45:00,region-34,10,425,24.6682352941176471,979,25.3156281920326864,200,24.3950000000000000,87,25.5287356321839080,538,25.5167286245353160
2012-02-03 10:00:00,region-34,10,426,25.2676056338028169,979,26.1675178753830439,200,24.3800000000000000,87,25.9770114942528736,537,25.9981378026070764
2012-02-03 10:15:00,region-34,10,425,25.7411764705882353,979,25.4504596527068437,200,24.9600000000000000,86,27.4418604651162791,538,25.4293680297397770
2012-02-03 10:30:00,region-34,10,425,24.8541176470588235,978,25.0899795501022495,200,26.5650000000000000,86,22.3720930232558140,537,25.1229050279329609
2012-02-03 10:45:00,region-34,10,424,25.5471698113207547,976,25.7643442622950820,200,24.6800000000000000,85,25.9764705882352941,536,25.7910447761194030
2012-02-03 11:00:00,region-34,10,425,25.0752941176470588,976,25.9743852459016393,199,25.0452261306532663,85,24.2352941176470588,536,24.7014925373134328
2012-02-03 11:15:00,region-34,10,426,26.0046948356807512,976,25.5573770491803279,199,24.7487437185929648,86,23.8837209302325581,537,24.8677839851024209
2012-02-03 11:30:00,region-34,10,425,26.1529411764705882,975,25.1200000000000000,199,25.1758793969849246,87,24.9885057471264368,538,25.5074349442379182
2012-02-03 11:45:00,region-34,10,424,25.5283018867924528,976,25.8688524590163934,200,25.3800000000000000,87,24.8620689655172414,538,25.8828996282527881
2012-02-03 12:00:00,region-34,10,426,25.8122065727699531,976,25.8883196721311475,200,25.9050000000000000,87,25.0574712643678161,538,25.2527881040892193
2012-02-03 12:15:00,region-34,10,425,25.9670588235294118,977,25.2221084953940635,200,25.0000000000000000,87,24.4597701149425287,538,25.1821561338289963
2012-02-03 12:30:00,region-34,10,424,25.2452830188679245,979,25.4596527068437181,200,25.8650000000000000,87,28.2413793103448276,538,24.7100371747211896
2012-02-03 12:45:00,region-34,10,425,25.9882352941176471,978,24.8384458077709611,200,24.9350000000000000,87,26.2413793103448276,538,25.8364312267657993
2012-02-03 13:00:00,region-34,10,425,26.3058823529411765,975,25.4779487179487179,199,27.3819095477386935,87,25.0919540229885057,537,26.2942271880819367
2012-02-03 13:15:00,region-34,10,426,25.2746478873239437,976,25.8463114754098361,199,24.5025125628140704,87,25.4022988505747126,536,25.8526119402985075
2012-02-03 13:30:00,region-34,10,425,25.4094117647058824,973,25.0811921891058582,199,25.9045226130653266,87,25.7471264367816092,536,25.9757462686567164
2012-02-03 13:45:00,region-34,10,425,26.3223529411764706,974,25.5913757700205339,200,25.8700000000000000,87,25.0919540229885057,536,26.3432835820895522
2012-02-03 14:00:00,region-34,10,426,25.7676056338028169,976,24.3350409836065574,200,25.1900000000000000,87,24.3333333333333333,537,24.8175046554934823
2012-02-03 14:15:00,region-34,10,426,26.2816901408450704,978,26.0255623721881391,200,25.4700000000000000,87,23.2183908045977011,537,25.7858472998137803
2012-02-03 14:30:00,region-34,10,426,25.3661971830985915,976,25.7920081967213115,200,25.3050000000000000,87,24.5172413793103448,537,26.1229050279329609
2012-02-03 14:45:00,region-34,10,426,25.8497652582159624,976,25.7848360655737705,200,25.9050000000000000,86,26.3255813953488372,537,24.3929236499068901
2012-02-03 15:00:00,region-34,10,426,25.9507042253521127,979,25.3677221654749745,200,27.1850000000000000,86,26.2790697674418605,538,25.2174721189591078
2012-02-03 15:15:00,region-34,10,426,26.3450704225352113,979,25.7854954034729316,200,25.2450000000000000,87,25.6321839080459770,536,24.9067164179104478
2012-02-03 15:30:00,region-34,10,426,26.0305164319248826,979,25.3595505617977528,200,27.0050000000000000,87,24.9540229885057471,537,26.3556797020484171
2012-02-03 15:45:00,region-34,10,425,25.6964705882352941,979,25.8130745658835546,200,25.2300000000000000,86,27.1627906976744186,537,25.5270018621973929
2012-02-03 16:00:00,region-34,10,425,35.8870588235294118,979,35.5526046986721144,200,31.5900000000000000,86,32.6395348837209302,537,34.2253258845437616
2012-02-03 16:15:00,region-34,10,424,34.5518867924528302,979,35.1603677221654750,199,33.8090452261306533,85,35.8941176470588235,537,35.5810055865921788
2012-02-03 16:30:00,region-34,10,425,34.9152941176470588,976,35.3411885245901639,199,34.3819095477386935,85,31.4117647058823529,536,35.0093283582089552
2012-02-03 16:45:00,region-34,10,425,37.2705882352941176,978,36.1053169734151329,199,35.3417085427135678,86,35.3953488372093023,536,35.9888059701492537
2012-02-03 17:00:00,region-34,10,426,51.5469483568075117,978,52.8179959100204499,199,50.1557788944723618,86,52.8488372093023256,537,52.3519553072625698
2012-02-03 17:15:00,region-34,10,426,52.1830985915492958,977,52.4380757420675537,199,53.0150753768844221,87,50.6206896551724138,538,50.9442379182156134
2012-02-03 17:30:00,region-34,10,426,52.3309859154929577,977,51.7441146366427840,200,53.1650000000000000,87,53.7011494252873563,538,52.5892193308550186
2012-02-03 17:45:00,region-34,10,423,54.1985815602836879,977,53.5312180143295803,200,52.0650000000000000,87,54.4712643678160920,538,51.5315985130111524
2012-02-03 18:00:00,region-34,10,424,53.7358490566037736,974,52.5472279260780287,200,49.6900000000000000,87,50.8275862068965517,537,53.6182495344506518
2012-02-03 18:15:00,region-34,10,425,53.2494117647058824,976,50.2059426229508197,200,55.5150000000000000,87,52.6781609195402299,537,52.3724394785847300
2012-02-03 18:30:00,region-34,10,425,52.7011764705882353,976,52.3155737704918033,200,51.0550000000000000,87,52.1724137931034483,538,52.4739776951672862
2012-02-03 18:45:00,region-34,10,426,53.1995305164319249,978,52.6441717791411043,200,55.4000000000000000,87,48.6781609195402299,538,55.1542750929368030
2012-02-03 19:00:00,region-34,10,426,53.0281690140845070,978,52.0817995910020450,200,54.1750000000000000,87,52.8850574712643678,537,53.1135940409683426
2012-02-03 19:15:00,region-34,10,426,50.0821596244131455,978,51.5357873210633947,200,51.8350000000000000,87,54.7931034482758621,536,55.7033582089552239
2012-02-03 19:30:00,region-34,10,426,51.1760563380281690,977,51.0849539406345957,199,53.1407035175879397,87,52.7816091954022989,536,51.8861940298507463
2012-02-03 19:45:00,region-34,10,425,51.2400000000000000,976,53.4846311475409836,200,52.0500000000000000,87,54.9770114942528736,536,51.9085820895522388
2012-02-03 20:00:00,region-34,10,425,51.3270588235294118,977,52.1688843398157625,200,54.2900000000000000,86,51.7209302325581395,536,52.7910447761194030
2012-02-03 20:15:00,region-34,10,425,52.3411764705882353,975,52.2851282051282051,199,53.8542713567839196,86,52.9534883720930233,537,51.6089385474860335
2012-02-03 20:30:00,region-34,10,425,52.0352941176470588,977,52.8178096212896622,200,50.7650000000000000,87,53.0344827586206897,537,52.7411545623836127
2012-02-03 20:45:00,region-34,10,426,53.4859154929577465,978,51.4580777096114519,200,51.0250000000000000,87,49.4827586206896552,538,51.0762081784386617
2012-02-03 21:00:00,region-34,10,426,52.5000000000000000,978,50.4601226993865031,200,55.9500000000000000,87,54.4482758620689655,536,52.6156716417910448
2012-02-03 21:15:00,region-34,10,426,50.8051643192488263,978,53.0674846625766871,200,50.7750000000000000,87,51.8620689655172414,536,53.6455223880597015
2012-02-03 21:30:00,region-34,10,425,51.6729411764705882,978,52.6451942740286299,200,54.6650000000000000,87,59.8275862068965517,535,50.8000000000000000
2012-02-03 21:45:00,region-34,10,425,52.7129411764705882,978,52.8936605316973415,200,54.7250000000000000,87,51.8160919540229885,536,49.8526119402985075
2012-02-03 22:00:00,region-34,10,425,51.9364705882352941,977,52.5404298874104401,199,47.7939698492462312,87,54.9770114942528736,537,52.2309124767225326
2012-02-03 22:15:00,region-34,10,425,51.2729411764705882,978,52.5460122699386503,199,54.6633165829145729,87,56.7931034482758621,538,52.1486988847583643
2012-02-03 22:30:00,region-34,10,426,52.8004694835680751,977,51.0368474923234391,199,53.5226130653266332,87,58.2758620689655172,537,53.3575418994413408
2012-02-03 22:45:00,region-34,10,424,54.5165094339622642,978,52.6605316973415133,199,52.7035175879396985,87,49.3908045977011494,537,53.5325884543761639
2012-02-03 23:00:00,region-34,10,425,52.4400000000000000,977,52.6243602865916070,199,50.4472361809045226,87,50.5287356321839080,537,53.7113594040968343
2012-02-03 23:15:00,region-34,10,425,50.2329411764705882,976,52.3329918032786885,200,52.3700000000000000,87,51.4252873563218391,538,52.3680297397769517
2012-02-03 23:30:00,region-34,10,424,55.4386792452830189,977,51.5516888433981576,200,51.6800000000000000,87,50.8850574712643678,538,52.3011152416356877
2012-02-03 23:45:00,region-34,10,423,52.0992907801418440,978,52.7004089979550102,200,51.5700000000000000,86,44.6279069767441860,536,53.1455223880597015
2012-02-04 00:00:00,region-34,10,424,51.4575471698113208,979,51.8927477017364658,199,53.9648241206030151,86,48.2441860465116279,536,50.5205223880597015
2012-02-04 00:15:00,region-34,10,423,50.7139479905437352,976,52.0071721311475410,199,51.6633165829145729,86,52.5116279069767442,536,52.4402985074626866
2012-02-04 00:30:00,region-34,10,423,51.9858156028368794,977,52.5629477993858751,199,53.3065326633165829,86,51.8255813953488372,537,51.0595903165735568
2012-02-04 00:45:00,region-34,10,423,54.0118203309692671,976,51.9866803278688525,200,52.1300000000000000,86,56.0000000000000000,537,51.6703910614525140
2012-02-04 01:00:00,region-34,10,425,53.3882352941176471,976,53.7448770491803279,200,55.1700000000000000,86,51.9418604651162791,536,52.1268656716417910
2012-02-04 01:15:00,region-34,10,425,50.4611764705882353,977,52.9477993858751279,200,52.2900000000000000,86,51.4767441860465116,536,51.0242537313432836
2012-02-04 01:30:00,region-34,10,425,52.3647058823529412,977,53.1995905834186285,200,50.0600000000000000,87,50.9195402298850575,536,54.5242537313432836
2012-02-04 01:45:00,region-34,10,425,52.7788235294117647,978,51.9355828220858896,200,51.9050000000000000,87,55.6781609195402299,537,53.6331471135940410
2012-02-04 02:00:00,region-34,10,426,51.3262910798122066,978,51.6901840490797546,200,49.7050000000000000,87,54.4367816091954023,538,54.4739776951672862
2012-02-04 02:15:00,region-34,10,426,51.6525821596244131,978,50.8660531697341513,200,51.1100000000000000,87,57.8160919540229885,538,50.8438661710037175
2012-02-04 02:30:00,region-34,10,426,49.6150234741784038,978,53.5235173824130879,199,54.8944723618090452,87,54.7931034482758621,536,50.6455223880597015
2012-02-04 02:45:00,region-34,10,426,52.5469483568075117,979,51.9315628192032686,199,51.2110552763819095,87,56.4137931034482759,536,52.6417910447761194
2012-02-04 03:00:00,region-34,10,426,44.0352112676056338,977,42.1136131013306039,200,44.4300000000000000,87,45.3103448275862069,537,42.3128491620111732
2012-02-04 03:15:00,region-34,10,426,42.0915492957746479,977,43.2088024564994882,200,42.3600000000000000,87,41.6091954022988506,537,41.5437616387337058
2012-02-04 03:30:00,region-34,10,426,41.9882629107981221,978,42.9672801635991820,199,43.8743718592964824,86,40.7906976744186047,538,43.9739776951672862
2012-02-04 03:45:00,region-34,10,426,42.6431924882629108,977,42.1719549641760491,199,44.6783919597989950,86,44.0232558139534884,538,43.0000000000000000
2012-02-04 04:00:00,region-34,10,425,25.4352941176470588,975,25.7312820512820513,200,26.3300000000000000,87,23.2413793103448276,537,25.7094972067039106
2012-02-04 04:15:00,region-34,10,425,25.3035294117647059,975,23.5117948717948718,200,25.7500000000000000,87,25.6781609195402299,536,24.9944029850746269
2012-02-04 04:30:00,region-34,10,424,25.4622641509433962,975,25.5958974358974359,200,24.2950000000000000,87,23.7931034482758621,537,25.2271880819366853
2012-02-04 04:45:00,region-34,10,426,26.2464788732394366,976,25.3381147540983607,200,26.4100000000000000,87,28.1034482758620690,537,25.4171322160148976
2012-02-04 05:00:00,region-34,10,425,26.5741176470588235,976,24.9221311475409836,200,25.5800000000000000,87,23.7126436781609195,537,25.4208566108007449
2012-02-04 05:15:00,region-34,10,424,26.3584905660377358,977,26.2845445240532242,200,26.3000000000000000,87,24.2183908045977011,537,26.3463687150837989
2012-02-04 05:30:00,region-34,10,424,25.6250000000000000,976,24.7366803278688525,200,24.3850000000000000,87,27.4137931034482759,537,26.0148975791433892
2012-02-04 05:45:00,region-34,10,426,25.2018779342723005,976,25.0973360655737705,200,26.1300000000000000,87,24.3908045977011494,537,25.3109869646182495
2012-02-04 06:00:00,region-34,10,426,25.3333333333333333,976,26.4928278688524590,200,25.4550000000000000,87,24.0229885057471264,538,25.5204460966542751
2012-02-04 06:15:00,region-34,10,426,24.9859154929577465,977,25.8106448311156602,200,27.0150000000000000,87,26.7241379310344828,536,25.8787313432835821
2012-02-04 06:30:00,region-34,10,425,26.2517647058823529,979,25.5577119509703779,200,25.3400000000000000,87,26.9425287356321839,537,25.2178770949720670
2012-02-04 06:45:00,region-34,10,425,26.3035294117647059,979,26.0214504596527068,200,25.7750000000000000,87,26.6321839080459770,537,26.1824953445065177
2012-02-04 07:00:00,region-34,10,425,25.6329411764705882,978,26.2014314928425358,200,26.5800000000000000,86,26.0116279069767442,535,25.9981308411214953
2012-02-04 07:15:00,region-34,10,425,25.6705882352941176,978,25.9509202453987730,200,24.3950000000000000,86,25.6395348837209302,537,25.9739292364990689
2012-02-04 07:30:00,region-34,10,426,25.8169014084507042,977,25.9529170931422723,200,25.3250000000000000,86,24.3255813953488372,537,25.5083798882681564
2012-02-04 07:45:00,region-34,10,426,26.4107981220657277,978,25.0971370143149284,200,26.1250000000000000,87,27.3793103448275862,536,25.1399253731343284
2012-02-04 08:00:00,region-34,10,425,25.1200000000000000,976,25.4364754098360656,200,25.3300000000000000,87,25.6666666666666667,537,26.0558659217877095
2012-02-02 08:15:00,region-35,10,420,25.1595238095238095,992,24.9314516129032258,194,22.1855670103092784,81,24.3580246913580247,533,25.7317073170731707
2012-02-02 08:30:00,region-35,10,420,26.1690476190476190,990,26.4757575757575758,194,24.5721649484536082,81,23.0740740740740741,533,25.0356472795497186
2012-02-02 08:45:00,region-35,10,420,24.5452380952380952,991,24.7366296670030272,194,24.8195876288659794,81,27.3580246913580247,533,25.6923076923076923
2012-02-02 09:00:00,region-35,10,417,25.9280575539568345,991,25.7436932391523713,194,27.0773195876288660,81,26.0864197530864198,532,24.2838345864661654
2012-02-02 09:15:00,region-35,10,417,24.4076738609112710,989,25.4903943377148635,193,27.2072538860103627,81,27.5308641975308642,532,25.0112781954887218
2012-02-02 09:30:00,region-35,10,418,26.0406698564593301,988,24.9230769230769231,193,24.4093264248704663,81,25.4691358024691358,533,25.8911819887429644
2012-02-02 09:45:00,region-35,10,419,25.7422434367541766,988,25.4959514170040486,192,25.8802083333333333,81,26.0493827160493827,533,25.7973733583489681
2012-02-02 10:00:00,region-35,10,419,24.6014319809069212,988,26.0829959514170040,191,27.1570680628272251,81,26.2592592592592593,533,26.2607879924953096
2012-02-02 10:15:00,region-35,10,420,25.3547619047619048,988,25.5829959514170040,192,27.3385416666666667,81,24.9629629629629630,532,24.5187969924812030
2012-02-02 10:30:00,region-35,10,420,25.0714285714285714,990,25.1585858585858586,193,25.8756476683937824,81,26.0246913580246914,532,24.9191729323308271
2012-02-02 10:45:00,region-35,10,419,25.4510739856801909,989,25.0333670374115268,194,22.7783505154639175,81,23.5802469135802469,532,25.7556390977443609
2012-02-02 11:00:00,region-35,10,418,26.4377990430622010,989,24.9696663296258847,194,26.4072164948453608,80,25.3625000000000000,530,25.2433962264150943
2012-02-02 11:15:00,region-35,10,418,23.9952153110047847,989,25.7512639029322548,194,24.8711340206185567,80,26.8250000000000000,529,25.1776937618147448
2012-02-02 11:30:00,region-35,10,420,26.2142857142857143,989,25.7148634984833165,194,24.2319587628865979,81,26.1481481481481481,529,25.2136105860113422
2012-02-02 11:45:00,region-35,10,420,25.2285714285714286,989,25.7300303336703741,194,25.1907216494845361,81,26.9629629629629630,530,25.3886792452830189
2012-02-02 12:00:00,region-35,10,420,25.3000000000000000,990,25.0101010101010101,192,25.5729166666666667,81,25.9753086419753086,531,25.9548022598870056
2012-02-02 12:15:00,region-35,10,419,25.1718377088305489,989,26.5813953488372093,193,23.0621761658031088,81,22.9259259259259259,531,24.6459510357815443
2012-02-02 12:30:00,region-35,10,419,25.4988066825775656,991,25.0908173562058527,194,25.1082474226804124,81,24.1481481481481481,532,24.7368421052631579
2012-02-02 12:45:00,region-35,10,420,25.0428571428571429,991,25.6559031281533804,193,24.4041450777202073,81,26.8765432098765432,533,26.3283302063789869
2012-02-02 13:00:00,region-35,10,420,25.6166666666666667,991,25.5398587285570131,193,24.5492227979274611,81,24.8641975308641975,533,25.0919324577861163
2012-02-02 13:15:00,region-35,10,420,25.1428571428571429,990,25.8666666666666667,194,27.3144329896907216,81,25.6913580246913580,533,25.2232645403377111
2012-02-02 13:30:00,region-35,10,420,25.4023809523809524,990,26.0515151515151515,194,25.4329896907216495,81,28.1111111111111111,533,25.9868667917448405
2012-02-02 13:45:00,region-35,10,420,23.3071428571428571,989,25.7148634984833165,194,24.5051546391752577,81,24.8024691358024691,532,25.9530075187969925
