time	region	pol1	pol2	pol3	pol4	pol5	act1	act2	act3	act4	act5	expected	reported	order	size	erspreadmax	erspreadmin	sizepol
2012-02-02 22:15:00	region-31	4281	998	114	9	1	5188	4	121	22	68	2750	2711	22	10000	0	39	5403
2012-02-02 22:30:00	region-31	4265	1012	116	9	1	5202	6	111	25	59	2750	2710	22	10000	0	40	5403
2012-02-02 22:45:00	region-31	4243	1027	123	9	1	5216	3	110	14	60	2750	2708	22	10000	0	42	5403
2012-02-02 23:00:00	region-31	4224	1044	125	10	1	5190	7	117	27	63	2750	2709	22	10000	0	41	5404
2012-02-02 23:15:00	region-31	4209	1054	129	10	1	5190	1	104	34	74	2750	2711	22	10000	0	39	5403
2012-02-02 23:30:00	region-31	4188	1072	134	10	1	5212	2	113	25	53	2750	2713	22	10000	0	37	5405
2012-02-02 23:45:00	region-31	4177	1083	137	11	1	5215	5	112	32	45	2750	2712	22	10000	0	38	5409
2012-02-03 00:00:00	region-31	4151	1104	139	11	1	5198	9	105	30	64	2750	2708	22	10000	0	42	5406
2012-02-03 00:15:00	region-31	4140	1109	142	11	1	5188	3	117	23	72	2750	2708	22	10000	0	42	5403
2012-02-03 00:30:00	region-31	4121	1124	146	11	1	5213	4	93	22	71	2750	2706	22	10000	0	44	5403
2012-02-03 00:45:00	region-31	4107	1137	146	13	1	5179	8	128	26	63	2750	2707	22	10000	0	43	5404
2012-02-03 01:00:00	region-31	3235	919	124	11	1	4285	5	0	0	0	2750	1594	22	10000	0	1156	4290
2012-02-03 01:15:00	region-31	3226	921	128	12	1	4282	6	0	0	0	2750	1591	22	10000	0	1159	4288
2012-02-03 01:30:00	region-31	3214	930	130	12	1	4283	4	0	0	0	2750	1592	22	10000	0	1158	4287
2012-02-03 01:45:00	region-31	3206	937	132	14	1	4285	5	0	0	0	2750	1594	22	10000	0	1156	4290
2012-02-03 02:00:00	region-31	3194	944	136	14	1	4287	2	0	0	0	0	1594	22	10000	1594	0	4289
2012-02-03 02:15:00	region-31	3176	964	136	16	1	4287	6	0	0	0	0	1596	22	10000	1596	0	4293
2012-02-03 02:30:00	region-31	3156	978	139	16	1	4287	3	0	0	0	0	1596	22	10000	1596	0	4290
2012-02-03 02:45:00	region-31	3146	984	143	16	1	4288	2	0	0	0	0	1595	22	10000	1595	0	4290
2012-02-03 03:00:00	region-31	3129	999	146	17	1	4290	2	0	0	0	0	1598	22	10000	1598	0	4292
2012-02-03 03:15:00	region-31	3115	1012	149	17	1	4291	3	0	0	0	0	1596	22	10000	1596	0	4294
2012-02-03 03:30:00	region-31	3096	1030	151	16	2	4285	10	0	0	0	0	1597	22	10000	1597	0	4295
2012-02-03 03:45:00	region-31	3080	1034	153	18	2	4284	3	0	0	0	0	1593	22	10000	1593	0	4287
2012-02-03 04:00:00	region-31	3064	1044	158	20	2	4283	5	0	0	0	0	1594	22	10000	1594	0	4288
2012-02-03 04:15:00	region-31	3056	1048	159	23	2	4283	5	0	0	0	0	1592	22	10000	1592	0	4288
2012-02-03 04:30:00	region-31	3031	1070	160	24	2	4284	3	0	0	0	0	1593	22	10000	1593	0	4287
2012-02-03 04:45:00	region-31	3025	1081	163	24	2	4294	1	0	0	0	0	1599	22	10000	1599	0	4295
2012-02-03 05:00:00	region-31	3014	1084	171	24	2	4291	4	0	0	0	0	1599	22	10000	1599	0	4295
2012-02-03 05:15:00	region-31	3002	1090	174	25	2	4292	1	0	0	0	0	1599	22	10000	1599	0	4293
2012-02-03 05:30:00	region-31	2989	1097	179	26	2	4286	7	0	0	0	0	1599	22	10000	1599	0	4293
2012-02-03 05:45:00	region-31	2971	1109	179	28	2	4284	5	0	0	0	0	1593	22	10000	1593	0	4289
2012-02-03 06:00:00	region-31	2962	1117	181	28	2	4286	4	0	0	0	0	1592	22	10000	1592	0	4290
2012-02-03 06:15:00	region-31	2953	1117	186	28	2	4282	4	0	0	0	0	1591	22	10000	1591	0	4286
2012-02-03 06:30:00	region-31	2939	1131	187	29	2	4285	3	0	0	0	0	1591	22	10000	1591	0	4288
2012-02-03 06:45:00	region-31	2925	1138	192	28	3	4281	5	0	0	0	0	1591	22	10000	1591	0	4286
2012-02-03 07:00:00	region-31	2918	1145	195	28	3	4281	8	0	0	0	0	1594	22	10000	1594	0	4289
2012-02-03 07:15:00	region-31	2899	1157	199	29	3	4284	3	0	0	0	0	1593	22	10000	1593	0	4287
2012-02-03 07:30:00	region-31	2894	1165	200	29	4	4284	8	0	0	0	0	1595	22	10000	1595	0	4292
2012-02-03 07:45:00	region-31	2882	1168	203	30	4	4283	4	0	0	0	0	1593	22	10000	1593	0	4287
2012-02-03 08:00:00	region-31	2864	1180	204	33	5	4281	5	0	0	0	0	1591	22	10000	1591	0	4286
2012-02-03 08:15:00	region-31	2852	1188	207	33	5	4281	4	0	0	0	0	1592	22	10000	1592	0	4285
2012-02-03 08:30:00	region-31	2840	1190	216	33	5	4283	1	0	0	0	0	1590	22	10000	1590	0	4284
2012-02-03 08:45:00	region-31	2831	1204	215	35	5	4289	1	0	0	0	0	1596	22	10000	1596	0	4290
2012-02-03 09:00:00	region-31	2820	1212	220	35	5	4285	7	0	0	0	0	1596	22	10000	1596	0	4292
2012-02-03 09:15:00	region-31	2800	1224	227	36	5	4290	2	0	0	0	0	1596	22	10000	1596	0	4292
2012-02-03 09:30:00	region-31	2789	1230	233	35	6	4290	3	0	0	0	0	1595	22	10000	1595	0	4293
2012-02-03 09:45:00	region-31	2775	1239	235	36	6	4285	6	0	0	0	0	1594	22	10000	1594	0	4291
2012-02-03 10:00:00	region-31	2758	1242	243	35	7	4276	9	0	0	0	0	1589	22	10000	1589	0	4285
2012-02-03 10:15:00	region-31	2743	1251	247	34	8	4276	7	0	0	0	0	1587	22	10000	1587	0	4283
2012-02-03 10:30:00	region-31	2730	1261	249	34	8	4280	2	0	0	0	0	1586	22	10000	1586	0	4282
2012-02-03 10:45:00	region-31	2722	1267	254	35	8	4280	6	0	0	0	0	1590	22	10000	1590	0	4286
2012-02-03 11:00:00	region-31	2709	1275	256	36	8	4278	6	0	0	0	0	1592	22	10000	1592	0	4284
2012-02-03 11:15:00	region-31	2704	1278	263	37	8	4284	6	0	0	0	0	1593	22	10000	1593	0	4290
2012-02-03 11:30:00	region-31	2689	1283	269	37	8	4283	3	0	0	0	0	1590	22	10000	1590	0	4286
2012-02-03 11:45:00	region-31	2681	1292	272	38	8	4287	4	0	0	0	0	1593	22	10000	1593	0	4291
2012-02-03 12:00:00	region-31	2670	1297	277	41	8	4290	3	0	0	0	0	1597	22	10000	1597	0	4293
2012-02-03 12:15:00	region-31	2658	1306	278	42	8	4288	4	0	0	0	0	1595	22	10000	1595	0	4292
2012-02-03 12:30:00	region-31	2646	1314	280	43	8	4289	2	0	0	0	0	1594	22	10000	1594	0	4291
2012-02-03 12:45:00	region-31	2641	1321	281	43	8	4287	7	0	0	0	0	1595	22	10000	1595	0	4294
2012-02-03 13:00:00	region-31	2627	1329	284	43	9	4286	6	0	0	0	0	1596	22	10000	1596	0	4292
2012-02-03 13:15:00	region-31	2616	1331	290	44	9	4285	5	0	0	0	0	1594	22	10000	1594	0	4290
2012-02-03 13:30:00	region-31	2605	1335	293	47	9	4287	2	0	0	0	0	1593	22	10000	1593	0	4289
2012-02-03 13:45:00	region-31	2593	1344	296	49	9	4287	4	0	0	0	0	1596	22	10000	1596	0	4291
2012-02-03 14:00:00	region-31	3292	1663	374	65	11	5205	7	111	21	61	2750	2711	22	10000	0	39	5405
2012-02-03 14:15:00	region-31	3284	1665	376	67	11	5203	3	113	31	53	2750	2705	22	10000	0	45	5403
2012-02-03 14:30:00	region-31	3277	1669	381	68	11	5212	10	112	20	52	2750	2708	22	10000	0	42	5406
2012-02-03 14:45:00	region-31	3260	1670	385	71	12	5179	3	118	35	63	2750	2706	22	10000	0	44	5398
2012-02-03 15:00:00	region-31	3249	1681	389	73	12	5196	7	109	23	69	2750	2707	22	10000	0	43	5404
2012-02-03 15:15:00	region-31	3233	1686	399	75	12	5193	5	118	27	62	2750	2709	22	10000	0	41	5405
2012-02-03 15:30:00	region-31	3223	1687	402	78	12	5212	7	105	25	53	2750	2705	22	10000	0	45	5402
2012-02-03 15:45:00	region-31	3213	1694	402	80	12	5204	2	97	26	72	2750	2704	22	10000	0	46	5401
2012-02-03 16:00:00	region-31	3207	1698	407	81	13	5206	5	94	36	65	2750	2709	22	10000	0	41	5406
2012-02-03 16:15:00	region-31	3188	1712	409	84	13	5203	8	118	20	57	2750	2711	22	10000	0	39	5406
2012-02-03 16:30:00	region-31	3174	1716	411	84	14	5191	7	110	26	65	2750	2705	22	10000	0	45	5399
2012-02-03 16:45:00	region-31	3157	1725	416	86	14	5177	4	124	31	62	2750	2703	22	10000	0	47	5398
2012-02-03 17:00:00	region-31	3143	1732	422	87	14	5188	7	115	28	60	2750	2701	22	10000	0	49	5398
2012-02-03 17:15:00	region-31	3128	1746	425	87	15	5172	5	121	33	70	2750	2704	22	10000	0	46	5401
2012-02-03 17:30:00	region-31	3118	1749	432	88	16	5225	10	92	22	54	2750	2707	22	10000	0	43	5403
2012-02-03 17:45:00	region-31	3096	1757	434	93	16	5220	10	89	31	46	2750	2701	22	10000	0	49	5396
2012-02-03 18:00:00	region-31	3080	1758	441	95	17	5205	6	101	31	48	2750	2698	22	10000	0	52	5391
2012-02-03 18:15:00	region-31	3070	1770	443	97	17	5197	3	111	25	61	2750	2702	22	10000	0	48	5397
2012-02-03 18:30:00	region-31	3061	1777	448	99	17	5198	4	113	21	66	2750	2705	22	10000	0	45	5402
2012-02-03 18:45:00	region-31	3047	1783	456	99	18	5208	4	110	28	53	2750	2705	22	10000	0	45	5403
2012-02-03 19:00:00	region-31	3038	1787	461	100	20	5224	8	93	22	59	2750	2708	22	10000	0	42	5406
2012-02-03 19:15:00	region-31	3022	1799	461	103	20	5200	11	115	32	47	2750	2709	22	10000	0	41	5405
2012-02-03 19:30:00	region-31	3004	1803	470	104	20	5187	4	119	24	67	2750	2703	22	10000	0	47	5401
2012-02-03 19:45:00	region-31	2993	1807	477	106	20	5171	7	122	31	72	2750	2704	22	10000	0	46	5403
2012-02-03 20:00:00	region-31	2987	1809	477	106	21	5190	9	100	38	63	2750	2703	22	10000	0	47	5400
2012-02-03 20:15:00	region-31	2976	1813	477	109	21	5209	7	111	17	52	2750	2700	22	10000	0	50	5396
2012-02-03 20:30:00	region-31	2963	1823	483	110	21	5189	7	108	26	70	2750	2706	22	10000	0	44	5400
2012-02-03 20:45:00	region-31	2948	1831	486	112	23	5195	6	104	32	63	2750	2705	22	10000	0	45	5400
2012-02-03 21:00:00	region-31	2936	1834	496	113	23	5190	3	112	34	63	2750	2707	22	10000	0	43	5402
2012-02-03 21:15:00	region-31	2927	1843	499	114	24	5221	7	98	19	62	2750	2711	22	10000	0	39	5407
2012-02-03 21:30:00	region-31	2917	1843	504	117	24	5186	8	108	30	73	2750	2710	22	10000	0	40	5405
2012-02-03 21:45:00	region-31	2907	1845	503	123	24	5191	7	104	32	68	2750	2708	22	10000	0	42	5402
2012-02-03 22:00:00	region-31	2893	1845	511	126	24	5201	4	116	25	53	2750	2703	22	10000	0	47	5399
2012-02-03 22:15:00	region-31	2879	1857	514	126	25	5186	8	121	23	63	2750	2707	22	10000	0	43	5401
2012-02-03 22:30:00	region-31	2871	1856	519	130	25	5207	3	119	24	48	2750	2706	22	10000	0	44	5401
2012-02-03 22:45:00	region-31	2856	1866	526	129	26	5186	9	117	28	63	2750	2705	22	10000	0	45	5403
2012-02-03 23:00:00	region-31	2842	1869	533	132	26	5176	6	126	33	61	2750	2703	22	10000	0	47	5402
2012-02-03 23:15:00	region-31	2829	1868	543	133	26	5186	10	101	29	73	2750	2704	22	10000	0	46	5399
2012-02-03 23:30:00	region-31	2816	1874	549	135	26	5179	7	113	34	67	2750	2707	22	10000	0	43	5400
2012-02-03 23:45:00	region-31	2799	1881	560	135	26	5174	3	119	33	72	2750	2706	22	10000	0	44	5401
2012-02-04 00:00:00	region-31	2788	1893	558	139	26	5166	8	124	28	78	2750	2710	22	10000	0	40	5404
2012-02-04 00:15:00	region-31	2773	1902	560	142	26	5194	5	116	30	58	2750	2708	22	10000	0	42	5403
2012-02-04 00:30:00	region-31	2761	1905	570	143	26	5209	4	101	24	67	2750	2709	22	10000	0	41	5405
2012-02-04 00:45:00	region-31	2748	1912	578	144	26	5202	5	100	36	65	2750	2713	22	10000	0	37	5408
2012-02-04 01:00:00	region-31	2150	1538	470	116	19	4289	4	0	0	0	2750	1595	22	10000	0	1155	4293
2012-02-04 01:15:00	region-31	2139	1538	477	117	19	4285	5	0	0	0	2750	1593	22	10000	0	1157	4290
2012-02-04 01:30:00	region-31	2121	1550	480	118	20	4287	2	0	0	0	2750	1593	22	10000	0	1157	4289
2012-02-04 01:45:00	region-31	2111	1554	483	120	21	4287	2	0	0	0	2750	1593	22	10000	0	1157	4289
2012-02-04 02:00:00	region-31	2110	1550	486	122	23	4284	7	0	0	0	0	1596	22	10000	1596	0	4291
2012-02-04 02:15:00	region-31	2093	1554	493	125	23	4282	6	0	0	0	0	1593	22	10000	1593	0	4288
2012-02-04 02:30:00	region-31	2086	1551	500	125	24	4282	4	0	0	0	0	1592	22	10000	1592	0	4286
2012-02-04 02:45:00	region-31	2078	1559	502	122	26	4281	6	0	0	0	0	1592	22	10000	1592	0	4287
2012-02-04 03:00:00	region-31	2071	1556	505	128	25	4281	4	0	0	0	0	1592	22	10000	1592	0	4285
2012-02-04 03:15:00	region-31	2064	1558	511	127	26	4284	2	0	0	0	0	1592	22	10000	1592	0	4286
2012-02-04 03:30:00	region-31	2059	1558	515	129	27	4285	3	0	0	0	0	1592	22	10000	1592	0	4288
2012-02-04 03:45:00	region-31	2049	1563	520	132	28	4287	5	0	0	0	0	1594	22	10000	1594	0	4292
2012-02-04 04:00:00	region-31	2042	1562	524	134	29	4288	3	0	0	0	0	1595	22	10000	1595	0	4291
2012-02-04 04:15:00	region-31	2036	1567	525	135	30	4290	3	0	0	0	0	1595	22	10000	1595	0	4293
2012-02-04 04:30:00	region-31	2032	1568	527	134	32	4289	4	0	0	0	0	1594	22	10000	1594	0	4293
2012-02-04 04:45:00	region-31	2015	1579	527	134	34	4286	3	0	0	0	0	1591	22	10000	1591	0	4289
2012-02-04 05:00:00	region-31	2006	1583	537	134	34	4288	6	0	0	0	0	1597	22	10000	1597	0	4294
2012-02-04 05:15:00	region-31	1999	1585	535	137	34	4289	1	0	0	0	0	1594	22	10000	1594	0	4290
2012-02-04 05:30:00	region-31	1990	1592	538	138	34	4288	4	0	0	0	0	1596	22	10000	1596	0	4292
2012-02-04 05:45:00	region-31	1978	1597	540	141	34	4284	6	0	0	0	0	1595	22	10000	1595	0	4290
2012-02-04 06:00:00	region-31	1970	1602	540	143	34	4284	5	0	0	0	0	1595	22	10000	1595	0	4289
2012-02-04 06:15:00	region-31	1961	1599	546	146	34	4282	4	0	0	0	0	1595	22	10000	1595	0	4286
2012-02-04 06:30:00	region-31	1957	1603	549	147	34	4287	3	0	0	0	0	1597	22	10000	1597	0	4290
2012-02-04 06:45:00	region-31	1948	1606	554	148	34	4286	4	0	0	0	0	1595	22	10000	1595	0	4290
2012-02-04 07:00:00	region-31	1945	1606	557	151	34	4288	5	0	0	0	0	1597	22	10000	1597	0	4293
2012-02-04 07:15:00	region-31	1935	1607	564	151	34	4286	5	0	0	0	0	1594	22	10000	1594	0	4291
2012-02-04 07:30:00	region-31	1929	1600	575	151	34	4286	3	0	0	0	0	1593	22	10000	1593	0	4289
2012-02-04 07:45:00	region-31	1921	1604	575	153	35	4278	10	0	0	0	0	1592	22	10000	1592	0	4288
2012-02-04 08:00:00	region-31	1911	1604	577	157	35	4276	8	0	0	0	0	1589	22	10000	1589	0	4284
2012-02-02 08:15:00	region-32	4377	19	0	0	0	4394	2	0	0	0	0	1677	12	10000	1677	0	4396
2012-02-02 08:30:00	region-32	4356	38	0	0	0	4389	5	0	0	0	0	1677	12	10000	1677	0	4394
2012-02-02 08:45:00	region-32	4331	59	0	0	0	4387	3	0	0	0	0	1673	12	10000	1673	0	4390
2012-02-02 09:00:00	region-32	4311	77	0	0	0	4381	7	0	0	0	0	1673	12	10000	1673	0	4388
2012-02-02 09:15:00	region-32	4293	88	1	0	0	4378	4	0	0	0	0	1669	12	10000	1669	0	4382
2012-02-02 09:30:00	region-32	4278	98	3	0	0	4372	7	0	0	0	0	1667	12	10000	1667	0	4379
2012-02-02 09:45:00	region-32	4269	110	3	0	0	4378	4	0	0	0	0	1668	12	10000	1668	0	4382
2012-02-02 10:00:00	region-32	4255	125	3	0	0	4375	8	0	0	0	0	1667	12	10000	1667	0	4383
2012-02-02 10:15:00	region-32	4235	143	4	0	0	4373	9	0	0	0	0	1669	12	10000	1669	0	4382
2012-02-02 10:30:00	region-32	4216	160	6	0	0	4376	6	0	0	0	0	1669	12	10000	1669	0	4382
2012-02-02 10:45:00	region-32	4198	177	6	0	0	4379	2	0	0	0	0	1667	12	10000	1667	0	4381
2012-02-02 11:00:00	region-32	4179	199	6	0	0	4377	7	0	0	0	0	1670	12	10000	1670	0	4384
2012-02-02 11:15:00	region-32	4160	218	6	0	0	4379	5	0	0	0	0	1672	12	10000	1672	0	4384
2012-02-02 11:30:00	region-32	4141	236	6	0	0	4379	4	0	0	0	0	1671	12	10000	1671	0	4383
2012-02-02 11:45:00	region-32	4123	258	6	0	0	4383	4	0	0	0	0	1672	12	10000	1672	0	4387
2012-02-02 12:00:00	region-32	4110	271	6	0	0	4383	4	0	0	0	0	1672	12	10000	1672	0	4387
2012-02-02 12:15:00	region-32	4090	288	6	0	0	4382	2	0	0	0	0	1670	12	10000	1670	0	4384
2012-02-02 12:30:00	region-32	4082	298	6	0	0	4383	3	0	0	0	0	1671	12	10000	1671	0	4386
2012-02-02 12:45:00	region-32	4066	315	8	0	0	4383	6	0	0	0	0	1673	12	10000	1673	0	4389
2012-02-02 13:00:00	region-32	4047	329	9	0	0	4382	3	0	0	0	0	1671	12	10000	1671	0	4385
2012-02-02 13:15:00	region-32	4033	342	10	0	0	4376	9	0	0	0	0	1672	12	10000	1672	0	4385
2012-02-02 13:30:00	region-32	4011	355	13	0	0	4375	4	0	0	0	0	1670	12	10000	1670	0	4379
2012-02-02 13:45:00	region-32	4004	366	14	0	0	4381	3	0	0	0	0	1674	12	10000	1674	0	4384
2012-02-02 14:00:00	region-32	3991	379	16	0	0	4382	4	0	0	0	0	1674	12	10000	1674	0	4386
2012-02-02 14:15:00	region-32	3962	405	17	0	0	4382	2	0	0	0	0	1671	12	10000	1671	0	4384
2012-02-02 14:30:00	region-32	3953	418	19	0	0	4385	5	0	0	0	0	1671	12	10000	1671	0	4390
2012-02-02 14:45:00	region-32	3929	436	20	1	0	4382	4	0	0	0	0	1669	12	10000	1669	0	4386
2012-02-02 15:00:00	region-32	4853	566	25	1	0	5257	5	108	32	43	2750	2728	12	10000	0	22	5445
2012-02-02 15:15:00	region-32	4837	579	26	1	0	5235	5	118	28	57	2750	2729	12	10000	0	21	5443
2012-02-02 15:30:00	region-32	4820	591	29	1	0	5255	5	90	25	66	2750	2726	12	10000	0	24	5441
2012-02-02 15:45:00	region-32	4796	609	31	1	0	5201	3	128	28	77	2750	2722	12	10000	0	28	5437
2012-02-02 16:00:00	region-32	4780	628	31	1	0	5232	7	119	21	61	2750	2723	12	10000	0	27	5440
2012-02-02 16:15:00	region-32	4754	653	32	1	0	5243	6	100	23	68	2750	2723	12	10000	0	27	5440
2012-02-02 16:30:00	region-32	4734	669	36	1	0	5234	6	112	25	63	2750	2726	12	10000	0	24	5440
2012-02-02 16:45:00	region-32	4710	687	39	1	0	5230	6	115	25	61	2750	2724	12	10000	0	26	5437
2012-02-02 17:00:00	region-32	4692	700	43	1	0	5238	7	107	34	50	2750	2725	12	10000	0	25	5436
2012-02-02 17:15:00	region-32	4680	706	48	2	0	5254	8	109	22	43	2750	2726	12	10000	0	24	5436
2012-02-02 17:30:00	region-32	4658	724	50	2	0	5216	6	124	20	68	2750	2724	12	10000	0	26	5434
2012-02-02 17:45:00	region-32	4638	742	53	2	0	5225	10	110	22	68	2750	2724	12	10000	0	26	5435
2012-02-02 18:00:00	region-32	4614	766	53	3	0	5229	4	115	26	62	2750	2721	12	10000	0	29	5436
2012-02-02 18:15:00	region-32	4607	774	55	5	0	5240	8	116	28	49	2750	2726	12	10000	0	24	5441
2012-02-02 18:30:00	region-32	4586	784	60	5	0	5226	4	101	32	72	2750	2723	12	10000	0	27	5435
2012-02-02 18:45:00	region-32	4579	796	61	5	0	5216	5	127	26	67	2750	2726	12	10000	0	24	5441
2012-02-02 19:00:00	region-32	4561	811	64	5	0	5232	5	111	21	72	2750	2725	12	10000	0	25	5441
2012-02-02 19:15:00	region-32	4548	821	66	5	0	5242	9	100	30	59	2750	2724	12	10000	0	26	5440
2012-02-02 19:30:00	region-32	4528	830	74	5	0	5216	14	113	34	60	2750	2721	12	10000	0	29	5437
2012-02-02 19:45:00	region-32	4510	837	76	5	0	5233	5	95	24	71	2750	2716	12	10000	0	34	5428
2012-02-02 20:00:00	region-32	4493	852	78	5	0	5212	8	132	16	60	2750	2714	12	10000	0	36	5428
2012-02-02 20:15:00	region-32	4478	865	83	5	0	5225	4	112	36	54	2750	2719	12	10000	0	31	5431
2012-02-02 20:30:00	region-32	4466	876	91	5	0	5237	9	104	34	54	2750	2723	12	10000	0	27	5438
2012-02-02 20:45:00	region-32	4448	882	95	5	0	5231	6	108	27	58	2750	2715	12	10000	0	35	5430
2012-02-02 21:00:00	region-32	4441	890	100	6	0	5244	11	105	23	54	2750	2722	12	10000	0	28	5437
2012-02-02 21:15:00	region-32	4421	900	104	6	0	5235	11	100	15	70	2750	2716	12	10000	0	34	5431
2012-02-02 21:30:00	region-32	4403	915	105	6	0	5202	8	127	36	56	2750	2716	12	10000	0	34	5429
2012-02-02 21:45:00	region-32	4386	931	109	6	0	5214	3	118	31	66	2750	2717	12	10000	0	33	5432
2012-02-02 22:00:00	region-32	4381	936	114	6	0	5238	8	111	28	52	2750	2722	12	10000	0	28	5437
2012-02-02 22:15:00	region-32	4358	953	116	8	0	5234	2	122	28	49	2750	2719	12	10000	0	31	5435
2012-02-02 22:30:00	region-32	4347	967	119	8	0	5227	2	112	24	76	2750	2723	12	10000	0	27	5441
2012-02-02 22:45:00	region-32	4338	979	121	9	0	5227	5	122	30	63	2750	2728	12	10000	0	22	5447
2012-02-02 23:00:00	region-32	4315	994	125	9	0	5250	8	110	23	52	2750	2724	12	10000	0	26	5443
2012-02-02 23:15:00	region-32	4289	1007	133	9	0	5239	5	105	28	61	2750	2723	12	10000	0	27	5438
2012-02-02 23:30:00	region-32	4261	1029	139	10	0	5238	9	109	30	53	2750	2723	12	10000	0	27	5439
2012-02-02 23:45:00	region-32	4238	1041	143	10	0	5222	7	113	28	62	2750	2717	12	10000	0	33	5432
2012-02-03 00:00:00	region-32	4226	1049	147	10	0	5221	9	104	32	66	2750	2720	12	10000	0	30	5432
2012-02-03 00:15:00	region-32	4205	1065	152	10	0	5229	1	110	31	61	2750	2721	12	10000	0	29	5432
2012-02-03 00:30:00	region-32	4191	1081	155	11	0	5220	5	106	28	79	2750	2726	12	10000	0	24	5438
2012-02-03 00:45:00	region-32	4177	1096	155	12	0	5229	15	95	28	73	2750	2726	12	10000	0	24	5440
2012-02-03 01:00:00	region-32	4159	1102	160	12	0	5259	4	95	25	50	2750	2723	12	10000	0	27	5433
2012-02-03 01:15:00	region-32	4139	1118	162	13	0	5246	5	92	25	64	2750	2721	12	10000	0	29	5432
2012-02-03 01:30:00	region-32	4123	1133	163	14	0	5215	11	114	34	59	2750	2721	12	10000	0	29	5433
2012-02-03 01:45:00	region-32	4101	1148	163	17	0	5230	4	95	29	71	2750	2720	12	10000	0	30	5429
2012-02-03 02:00:00	region-32	3296	940	132	14	1	4377	6	0	0	0	2750	1671	12	10000	0	1079	4383
2012-02-03 02:15:00	region-32	3286	944	138	14	1	4377	6	0	0	0	2750	1670	12	10000	0	1080	4383
2012-02-03 02:30:00	region-32	3271	957	139	15	1	4378	5	0	0	0	2750	1671	12	10000	0	1079	4383
2012-02-03 02:45:00	region-32	3257	966	142	16	1	4379	3	0	0	0	2750	1672	12	10000	0	1078	4382
2012-02-03 03:00:00	region-32	3240	986	143	16	1	4382	4	0	0	0	0	1672	12	10000	1672	0	4386
2012-02-03 03:15:00	region-32	3228	994	147	17	1	4384	3	0	0	0	0	1670	12	10000	1670	0	4387
2012-02-03 03:30:00	region-32	3217	997	157	18	1	4385	5	0	0	0	0	1672	12	10000	1672	0	4390
2012-02-03 03:45:00	region-32	3203	1003	161	18	1	4383	3	0	0	0	0	1668	12	10000	1668	0	4386
2012-02-03 04:00:00	region-32	3193	1013	161	18	1	4382	4	0	0	0	0	1669	12	10000	1669	0	4386
2012-02-03 04:15:00	region-32	3177	1023	166	19	1	4379	7	0	0	0	0	1670	12	10000	1670	0	4386
2012-02-03 04:30:00	region-32	3170	1024	171	20	1	4385	1	0	0	0	0	1673	12	10000	1673	0	4386
2012-02-03 04:45:00	region-32	3160	1027	178	21	1	4384	3	0	0	0	0	1675	12	10000	1675	0	4387
2012-02-03 05:00:00	region-32	3149	1035	182	22	1	4382	7	0	0	0	0	1674	12	10000	1674	0	4389
2012-02-03 05:15:00	region-32	3132	1039	190	23	1	4383	2	0	0	0	0	1669	12	10000	1669	0	4385
2012-02-03 05:30:00	region-32	3124	1041	197	25	1	4386	2	0	0	0	0	1671	12	10000	1671	0	4388
2012-02-03 05:45:00	region-32	3112	1049	201	26	1	4386	3	0	0	0	0	1672	12	10000	1672	0	4389
2012-02-03 06:00:00	region-32	3099	1059	203	26	1	4382	6	0	0	0	0	1671	12	10000	1671	0	4388
2012-02-03 06:15:00	region-32	3078	1073	206	27	1	4379	6	0	0	0	0	1672	12	10000	1672	0	4385
2012-02-03 06:30:00	region-32	3062	1084	207	27	1	4375	6	0	0	0	0	1671	12	10000	1671	0	4381
2012-02-03 06:45:00	region-32	3044	1097	211	27	1	4377	3	0	0	0	0	1673	12	10000	1673	0	4380
2012-02-03 07:00:00	region-32	3037	1104	213	28	1	4374	9	0	0	0	0	1674	12	10000	1674	0	4383
2012-02-03 07:15:00	region-32	3020	1112	213	32	2	4373	6	0	0	0	0	1669	12	10000	1669	0	4379
2012-02-03 07:30:00	region-32	3011	1111	222	33	2	4375	4	0	0	0	0	1666	12	10000	1666	0	4379
2012-02-03 07:45:00	region-32	3001	1114	231	33	2	4378	3	0	0	0	0	1669	12	10000	1669	0	4381
2012-02-03 08:00:00	region-32	2991	1123	237	33	2	4381	5	0	0	0	0	1670	12	10000	1670	0	4386
2012-02-03 08:15:00	region-32	2982	1127	239	35	2	4381	4	0	0	0	0	1671	12	10000	1671	0	4385
2012-02-03 08:30:00	region-32	2972	1134	243	35	1	4380	5	0	0	0	0	1672	12	10000	1672	0	4385
2012-02-03 08:45:00	region-32	2962	1136	249	35	2	4377	7	0	0	0	0	1674	12	10000	1674	0	4384
2012-02-03 09:00:00	region-32	2949	1142	252	36	3	4379	3	0	0	0	0	1673	12	10000	1673	0	4382
2012-02-03 09:15:00	region-32	2946	1144	255	36	3	4375	9	0	0	0	0	1673	12	10000	1673	0	4384
2012-02-03 09:30:00	region-32	2934	1147	256	39	3	4373	6	0	0	0	0	1668	12	10000	1668	0	4379
2012-02-03 09:45:00	region-32	2926	1154	256	40	3	4375	4	0	0	0	0	1668	12	10000	1668	0	4379
2012-02-03 10:00:00	region-32	2918	1161	260	39	5	4379	4	0	0	0	0	1670	12	10000	1670	0	4383
2012-02-03 10:15:00	region-32	2910	1165	266	38	5	4380	4	0	0	0	0	1669	12	10000	1669	0	4384
