healthtime,businessunit,policystatus,ipaddrcount
2012-02-03 21:15:00,region-1,4,794
2012-02-03 21:30:00,region-1,4,805
2012-02-03 21:45:00,region-1,4,816
2012-02-03 22:00:00,region-1,4,829
2012-02-03 22:15:00,region-1,4,844
2012-02-03 22:30:00,region-1,4,852
2012-02-03 22:45:00,region-1,4,863
2012-02-03 23:00:00,region-1,4,872
2012-02-03 23:15:00,region-1,4,885
2012-02-03 23:30:00,region-1,4,899
2012-02-03 23:45:00,region-1,4,905
2012-02-04 00:00:00,region-1,4,918
2012-02-04 00:15:00,region-1,4,927
2012-02-04 00:30:00,region-1,4,942
2012-02-04 00:45:00,region-1,4,955
2012-02-04 01:00:00,region-1,4,973
2012-02-04 01:15:00,region-1,4,986
2012-02-04 01:30:00,region-1,4,994
2012-02-04 01:45:00,region-1,4,1021
2012-02-04 02:00:00,region-1,4,1002
2012-02-04 02:15:00,region-1,4,1017
2012-02-04 02:30:00,region-1,4,1038
2012-02-04 02:45:00,region-1,4,1048
2012-02-04 03:00:00,region-1,4,981
2012-02-04 03:15:00,region-1,4,993
2012-02-04 03:30:00,region-1,4,1009
2012-02-04 03:45:00,region-1,4,1025
2012-02-04 04:00:00,region-1,4,1039
2012-02-04 04:15:00,region-1,4,1053
2012-02-04 04:30:00,region-1,4,1067
2012-02-04 04:45:00,region-1,4,1085
2012-02-04 05:00:00,region-1,4,1095
2012-02-04 05:15:00,region-1,4,1098
2012-02-04 05:30:00,region-1,4,1103
2012-02-04 05:45:00,region-1,4,1116
2012-02-04 06:00:00,region-1,4,1123
2012-02-04 06:15:00,region-1,4,1145
2012-02-04 06:30:00,region-1,4,1154
2012-02-04 06:45:00,region-1,4,1158
2012-02-04 07:00:00,region-1,4,1172
2012-02-04 07:15:00,region-1,4,1184
2012-02-04 07:30:00,region-1,4,1198
2012-02-04 07:45:00,region-1,4,1207
2012-02-04 08:00:00,region-1,4,1229
2012-02-02 11:45:00,region-2,4,1
2012-02-02 12:00:00,region-2,4,1
2012-02-02 12:15:00,region-2,4,1
2012-02-02 12:30:00,region-2,4,1
2012-02-02 12:45:00,region-2,4,2
2012-02-02 13:00:00,region-2,4,2
2012-02-02 13:15:00,region-2,4,3
2012-02-02 13:30:00,region-2,4,3
2012-02-02 13:45:00,region-2,4,3
2012-02-02 14:00:00,region-2,4,3
2012-02-02 14:15:00,region-2,4,4
2012-02-02 14:30:00,region-2,4,6
2012-02-02 14:45:00,region-2,4,8
2012-02-02 15:00:00,region-2,4,8
2012-02-02 15:15:00,region-2,4,8
2012-02-02 15:30:00,region-2,4,8
2012-02-02 15:45:00,region-2,4,8
2012-02-02 16:00:00,region-2,4,10
2012-02-02 16:15:00,region-2,4,11
2012-02-02 16:30:00,region-2,4,12
2012-02-02 16:45:00,region-2,4,13
2012-02-02 17:00:00,region-2,4,17
2012-02-02 17:15:00,region-2,4,18
2012-02-02 17:30:00,region-2,4,19
2012-02-02 17:45:00,region-2,4,20
2012-02-02 18:00:00,region-2,4,20
2012-02-02 18:15:00,region-2,4,22
2012-02-02 18:30:00,region-2,4,23
2012-02-02 18:45:00,region-2,4,25
2012-02-02 19:00:00,region-2,4,25
2012-02-02 19:15:00,region-2,4,26
2012-02-02 19:30:00,region-2,4,28
2012-02-02 19:45:00,region-2,4,32
2012-02-02 20:00:00,region-2,4,34
2012-02-02 20:15:00,region-2,4,35
2012-02-02 20:30:00,region-2,4,38
2012-02-02 20:45:00,region-2,4,42
2012-02-02 21:00:00,region-2,4,45
2012-02-02 21:15:00,region-2,4,45
2012-02-02 21:30:00,region-2,4,47
2012-02-02 21:45:00,region-2,4,50
2012-02-02 22:00:00,region-2,4,52
2012-02-02 22:15:00,region-2,4,58
2012-02-02 22:30:00,region-2,4,59
2012-02-02 22:45:00,region-2,4,61
2012-02-02 23:00:00,region-2,4,61
2012-02-02 23:15:00,region-2,4,64
2012-02-02 23:30:00,region-2,4,70
2012-02-02 23:45:00,region-2,4,78
2012-02-03 00:00:00,region-2,4,83
2012-02-03 00:15:00,region-2,4,84
2012-02-03 00:30:00,region-2,4,86
2012-02-03 00:45:00,region-2,4,88
2012-02-03 01:00:00,region-2,4,93
2012-02-03 01:15:00,region-2,4,98
2012-02-03 01:30:00,region-2,4,101
2012-02-03 01:45:00,region-2,4,111
2012-02-03 02:00:00,region-2,4,115
2012-02-03 02:15:00,region-2,4,117
2012-02-03 02:30:00,region-2,4,122
2012-02-03 02:45:00,region-2,4,128
2012-02-03 03:00:00,region-2,4,127
2012-02-03 03:15:00,region-2,4,130
2012-02-03 03:30:00,region-2,4,133
2012-02-03 03:45:00,region-2,4,135
2012-02-03 04:00:00,region-2,4,137
2012-02-03 04:15:00,region-2,4,142
2012-02-03 04:30:00,region-2,4,142
2012-02-03 04:45:00,region-2,4,146
2012-02-03 05:00:00,region-2,4,153
2012-02-03 05:15:00,region-2,4,159
2012-02-03 05:30:00,region-2,4,162
2012-02-03 05:45:00,region-2,4,165
2012-02-03 06:00:00,region-2,4,170
2012-02-03 06:15:00,region-2,4,173
2012-02-03 06:30:00,region-2,4,179
2012-02-03 06:45:00,region-2,4,187
2012-02-03 07:00:00,region-2,4,192
2012-02-03 07:15:00,region-2,4,201
2012-02-03 07:30:00,region-2,4,206
2012-02-03 07:45:00,region-2,4,211
2012-02-03 08:00:00,region-2,4,215
2012-02-03 08:15:00,region-2,4,225
2012-02-03 08:30:00,region-2,4,228
2012-02-03 08:45:00,region-2,4,233
2012-02-03 09:00:00,region-2,4,241
2012-02-03 09:15:00,region-2,4,250
2012-02-03 09:30:00,region-2,4,257
2012-02-03 09:45:00,region-2,4,263
2012-02-03 10:00:00,region-2,4,272
2012-02-03 10:15:00,region-2,4,274
2012-02-03 10:30:00,region-2,4,281
2012-02-03 10:45:00,region-2,4,287
2012-02-03 11:00:00,region-2,4,297
2012-02-03 11:15:00,region-2,4,306
2012-02-03 11:30:00,region-2,4,312
2012-02-03 11:45:00,region-2,4,320
2012-02-03 12:00:00,region-2,4,330
2012-02-03 12:15:00,region-2,4,334
2012-02-03 12:30:00,region-2,4,343
2012-02-03 12:45:00,region-2,4,353
2012-02-03 13:00:00,region-2,4,365
2012-02-03 13:15:00,region-2,4,376
2012-02-03 13:30:00,region-2,4,382
2012-02-03 13:45:00,region-2,4,389
2012-02-03 14:00:00,region-2,4,398
2012-02-03 14:15:00,region-2,4,408
2012-02-03 14:30:00,region-2,4,410
2012-02-03 14:45:00,region-2,4,421
2012-02-03 15:00:00,region-2,4,423
2012-02-03 15:15:00,region-2,4,434
2012-02-03 15:30:00,region-2,4,441
2012-02-03 15:45:00,region-2,4,450
2012-02-03 16:00:00,region-2,4,492
2012-02-03 16:15:00,region-2,4,502
2012-02-03 16:30:00,region-2,4,510
2012-02-03 16:45:00,region-2,4,516
2012-02-03 17:00:00,region-2,4,559
2012-02-03 17:15:00,region-2,4,570
2012-02-03 17:30:00,region-2,4,585
2012-02-03 17:45:00,region-2,4,603
2012-02-03 18:00:00,region-2,4,613
2012-02-03 18:15:00,region-2,4,625
2012-02-03 18:30:00,region-2,4,633
2012-02-03 18:45:00,region-2,4,650
2012-02-03 19:00:00,region-2,4,659
2012-02-03 19:15:00,region-2,4,667
2012-02-03 19:30:00,region-2,4,677
2012-02-03 19:45:00,region-2,4,692
2012-02-03 20:00:00,region-2,4,700
2012-02-03 20:15:00,region-2,4,715
2012-02-03 20:30:00,region-2,4,730
2012-02-03 20:45:00,region-2,4,749
2012-02-03 21:00:00,region-2,4,766
2012-02-03 21:15:00,region-2,4,778
2012-02-03 21:30:00,region-2,4,784
2012-02-03 21:45:00,region-2,4,803
2012-02-03 22:00:00,region-2,4,813
2012-02-03 22:15:00,region-2,4,822
2012-02-03 22:30:00,region-2,4,831
2012-02-03 22:45:00,region-2,4,841
2012-02-03 23:00:00,region-2,4,851
2012-02-03 23:15:00,region-2,4,859
2012-02-03 23:30:00,region-2,4,884
2012-02-03 23:45:00,region-2,4,892
2012-02-04 00:00:00,region-2,4,907
2012-02-04 00:15:00,region-2,4,916
2012-02-04 00:30:00,region-2,4,929
2012-02-04 00:45:00,region-2,4,941
2012-02-04 01:00:00,region-2,4,960
2012-02-04 01:15:00,region-2,4,974
2012-02-04 01:30:00,region-2,4,984
2012-02-04 01:45:00,region-2,4,1004
2012-02-04 02:00:00,region-2,4,1023
2012-02-04 02:15:00,region-2,4,1039
2012-02-04 02:30:00,region-2,4,1054
2012-02-04 02:45:00,region-2,4,1068
2012-02-04 03:00:00,region-2,4,1012
2012-02-04 03:15:00,region-2,4,1025
2012-02-04 03:30:00,region-2,4,1040
2012-02-04 03:45:00,region-2,4,1056
2012-02-04 04:00:00,region-2,4,1019
2012-02-04 04:15:00,region-2,4,1032
2012-02-04 04:30:00,region-2,4,1044
2012-02-04 04:45:00,region-2,4,1065
2012-02-04 05:00:00,region-2,4,1078
2012-02-04 05:15:00,region-2,4,1081
2012-02-04 05:30:00,region-2,4,1087
2012-02-04 05:45:00,region-2,4,1098
2012-02-04 06:00:00,region-2,4,1106
2012-02-04 06:15:00,region-2,4,1132
2012-02-04 06:30:00,region-2,4,1146
2012-02-04 06:45:00,region-2,4,1157
2012-02-04 07:00:00,region-2,4,1173
2012-02-04 07:15:00,region-2,4,1180
2012-02-04 07:30:00,region-2,4,1193
2012-02-04 07:45:00,region-2,4,1204
2012-02-04 08:00:00,region-2,4,1221
2012-02-02 10:15:00,region-3,4,1
2012-02-02 10:30:00,region-3,4,1
2012-02-02 10:45:00,region-3,4,1
2012-02-02 11:00:00,region-3,4,1
2012-02-02 11:15:00,region-3,4,1
2012-02-02 11:30:00,region-3,4,1
2012-02-02 11:45:00,region-3,4,1
2012-02-02 12:00:00,region-3,4,1
2012-02-02 12:15:00,region-3,4,1
2012-02-02 12:30:00,region-3,4,3
2012-02-02 12:45:00,region-3,4,5
2012-02-02 13:00:00,region-3,4,5
2012-02-02 13:15:00,region-3,4,6
2012-02-02 13:30:00,region-3,4,6
2012-02-02 13:45:00,region-3,4,6
2012-02-02 14:00:00,region-3,4,6
2012-02-02 14:15:00,region-3,4,6
2012-02-02 14:30:00,region-3,4,6
2012-02-02 14:45:00,region-3,4,6
2012-02-02 15:00:00,region-3,4,7
2012-02-02 15:15:00,region-3,4,8
2012-02-02 15:30:00,region-3,4,8
2012-02-02 15:45:00,region-3,4,9
2012-02-02 16:00:00,region-3,4,10
2012-02-02 16:15:00,region-3,4,11
2012-02-02 16:30:00,region-3,4,14
2012-02-02 16:45:00,region-3,4,17
2012-02-02 17:00:00,region-3,4,16
2012-02-02 17:15:00,region-3,4,16
2012-02-02 17:30:00,region-3,4,19
2012-02-02 17:45:00,region-3,4,20
2012-02-02 18:00:00,region-3,4,22
2012-02-02 18:15:00,region-3,4,23
2012-02-02 18:30:00,region-3,4,24
2012-02-02 18:45:00,region-3,4,29
2012-02-02 19:00:00,region-3,4,30
2012-02-02 19:15:00,region-3,4,31
2012-02-02 19:30:00,region-3,4,33
2012-02-02 19:45:00,region-3,4,35
2012-02-02 20:00:00,region-3,4,38
2012-02-02 20:15:00,region-3,4,41
2012-02-02 20:30:00,region-3,4,45
2012-02-02 20:45:00,region-3,4,46
2012-02-02 21:00:00,region-3,4,50
2012-02-02 21:15:00,region-3,4,53
2012-02-02 21:30:00,region-3,4,62
2012-02-02 21:45:00,region-3,4,67
2012-02-02 22:00:00,region-3,4,71
2012-02-02 22:15:00,region-3,4,73
2012-02-02 22:30:00,region-3,4,77
2012-02-02 22:45:00,region-3,4,77
2012-02-02 23:00:00,region-3,4,79
2012-02-02 23:15:00,region-3,4,81
2012-02-02 23:30:00,region-3,4,84
2012-02-02 23:45:00,region-3,4,87
2012-02-03 00:00:00,region-3,4,91
2012-02-03 00:15:00,region-3,4,91
2012-02-03 00:30:00,region-3,4,97
2012-02-03 00:45:00,region-3,4,104
2012-02-03 01:00:00,region-3,4,103
2012-02-03 01:15:00,region-3,4,106
2012-02-03 01:30:00,region-3,4,116
2012-02-03 01:45:00,region-3,4,121
2012-02-03 02:00:00,region-3,4,127
2012-02-03 02:15:00,region-3,4,131
2012-02-03 02:30:00,region-3,4,139
2012-02-03 02:45:00,region-3,4,145
2012-02-03 03:00:00,region-3,4,151
2012-02-03 03:15:00,region-3,4,156
2012-02-03 03:30:00,region-3,4,161
2012-02-03 03:45:00,region-3,4,166
2012-02-03 04:00:00,region-3,4,176
2012-02-03 04:15:00,region-3,4,177
2012-02-03 04:30:00,region-3,4,180
2012-02-03 04:45:00,region-3,4,186
2012-02-03 05:00:00,region-3,4,189
2012-02-03 05:15:00,region-3,4,196
2012-02-03 05:30:00,region-3,4,199
2012-02-03 05:45:00,region-3,4,200
2012-02-03 06:00:00,region-3,4,209
2012-02-03 06:15:00,region-3,4,214
2012-02-03 06:30:00,region-3,4,222
2012-02-03 06:45:00,region-3,4,228
2012-02-03 07:00:00,region-3,4,230
2012-02-03 07:15:00,region-3,4,232
2012-02-03 07:30:00,region-3,4,238
2012-02-03 07:45:00,region-3,4,244
2012-02-03 08:00:00,region-3,4,250
2012-02-03 08:15:00,region-3,4,251
2012-02-03 08:30:00,region-3,4,254
2012-02-03 08:45:00,region-3,4,257
2012-02-03 09:00:00,region-3,4,262
2012-02-03 09:15:00,region-3,4,269
2012-02-03 09:30:00,region-3,4,271
2012-02-03 09:45:00,region-3,4,278
2012-02-03 10:00:00,region-3,4,286
2012-02-03 10:15:00,region-3,4,293
2012-02-03 10:30:00,region-3,4,300
2012-02-03 10:45:00,region-3,4,308
2012-02-03 11:00:00,region-3,4,317
2012-02-03 11:15:00,region-3,4,325
2012-02-03 11:30:00,region-3,4,332
2012-02-03 11:45:00,region-3,4,336
2012-02-03 12:00:00,region-3,4,347
2012-02-03 12:15:00,region-3,4,357
2012-02-03 12:30:00,region-3,4,366
2012-02-03 12:45:00,region-3,4,374
2012-02-03 13:00:00,region-3,4,392
2012-02-03 13:15:00,region-3,4,397
2012-02-03 13:30:00,region-3,4,409
2012-02-03 13:45:00,region-3,4,415
2012-02-03 14:00:00,region-3,4,463
2012-02-03 14:15:00,region-3,4,469
2012-02-03 14:30:00,region-3,4,477
2012-02-03 14:45:00,region-3,4,486
2012-02-03 15:00:00,region-3,4,487
2012-02-03 15:15:00,region-3,4,500
2012-02-03 15:30:00,region-3,4,510
2012-02-03 15:45:00,region-3,4,521
2012-02-03 16:00:00,region-3,4,532
2012-02-03 16:15:00,region-3,4,538
2012-02-03 16:30:00,region-3,4,548
2012-02-03 16:45:00,region-3,4,549
2012-02-03 17:00:00,region-3,4,554
2012-02-03 17:15:00,region-3,4,575
2012-02-03 17:30:00,region-3,4,585
2012-02-03 17:45:00,region-3,4,591
2012-02-03 18:00:00,region-3,4,601
2012-02-03 18:15:00,region-3,4,609
2012-02-03 18:30:00,region-3,4,620
2012-02-03 18:45:00,region-3,4,636
2012-02-03 19:00:00,region-3,4,645
2012-02-03 19:15:00,region-3,4,659
2012-02-03 19:30:00,region-3,4,671
2012-02-03 19:45:00,region-3,4,692
2012-02-03 20:00:00,region-3,4,701
2012-02-03 20:15:00,region-3,4,707
2012-02-03 20:30:00,region-3,4,724
2012-02-03 20:45:00,region-3,4,737
2012-02-03 21:00:00,region-3,4,750
2012-02-03 21:15:00,region-3,4,763
2012-02-03 21:30:00,region-3,4,777
2012-02-03 21:45:00,region-3,4,799
2012-02-03 22:00:00,region-3,4,819
2012-02-03 22:15:00,region-3,4,831
2012-02-03 22:30:00,region-3,4,843
2012-02-03 22:45:00,region-3,4,847
2012-02-03 23:00:00,region-3,4,870
2012-02-03 23:15:00,region-3,4,887
2012-02-03 23:30:00,region-3,4,899
2012-02-03 23:45:00,region-3,4,909
2012-02-04 00:00:00,region-3,4,908
2012-02-04 00:15:00,region-3,4,925
2012-02-04 00:30:00,region-3,4,942
2012-02-04 00:45:00,region-3,4,961
2012-02-04 01:00:00,region-3,4,887
2012-02-04 01:15:00,region-3,4,895
2012-02-04 01:30:00,region-3,4,907
2012-02-04 01:45:00,region-3,4,920
2012-02-04 02:00:00,region-3,4,925
2012-02-04 02:15:00,region-3,4,938
2012-02-04 02:30:00,region-3,4,947
2012-02-04 02:45:00,region-3,4,964
2012-02-04 03:00:00,region-3,4,981
2012-02-04 03:15:00,region-3,4,991
2012-02-04 03:30:00,region-3,4,1000
2012-02-04 03:45:00,region-3,4,1008
2012-02-04 04:00:00,region-3,4,1024
2012-02-04 04:15:00,region-3,4,1034
2012-02-04 04:30:00,region-3,4,1049
2012-02-04 04:45:00,region-3,4,1065
2012-02-04 05:00:00,region-3,4,1074
2012-02-04 05:15:00,region-3,4,1083
2012-02-04 05:30:00,region-3,4,1090
2012-02-04 05:45:00,region-3,4,1102
2012-02-04 06:00:00,region-3,4,1126
2012-02-04 06:15:00,region-3,4,1149
2012-02-04 06:30:00,region-3,4,1166
2012-02-04 06:45:00,region-3,4,1176
2012-02-04 07:00:00,region-3,4,1177
2012-02-04 07:15:00,region-3,4,1191
2012-02-04 07:30:00,region-3,4,1213
2012-02-04 07:45:00,region-3,4,1221
2012-02-04 08:00:00,region-3,4,1239
2012-02-02 11:15:00,region-4,4,1
2012-02-02 11:30:00,region-4,4,2
2012-02-02 11:45:00,region-4,4,2
2012-02-02 12:00:00,region-4,4,2
2012-02-02 12:15:00,region-4,4,2
2012-02-02 12:30:00,region-4,4,2
2012-02-02 12:45:00,region-4,4,2
2012-02-02 13:00:00,region-4,4,2
2012-02-02 13:15:00,region-4,4,3
2012-02-02 13:30:00,region-4,4,4
2012-02-02 13:45:00,region-4,4,7
2012-02-02 14:00:00,region-4,4,9
2012-02-02 14:15:00,region-4,4,9
2012-02-02 14:30:00,region-4,4,9
2012-02-02 14:45:00,region-4,4,10
2012-02-02 15:00:00,region-4,4,10
2012-02-02 15:15:00,region-4,4,10
2012-02-02 15:30:00,region-4,4,11
2012-02-02 15:45:00,region-4,4,12
2012-02-02 16:00:00,region-4,4,12
2012-02-02 16:15:00,region-4,4,13
2012-02-02 16:30:00,region-4,4,13
2012-02-02 16:45:00,region-4,4,14
2012-02-02 17:00:00,region-4,4,15
2012-02-02 17:15:00,region-4,4,16
2012-02-02 17:30:00,region-4,4,17
2012-02-02 17:45:00,region-4,4,18
2012-02-02 18:00:00,region-4,4,19
2012-02-02 18:15:00,region-4,4,22
2012-02-02 18:30:00,region-4,4,24
2012-02-02 18:45:00,region-4,4,27
2012-02-02 19:00:00,region-4,4,27
2012-02-02 19:15:00,region-4,4,29
2012-02-02 19:30:00,region-4,4,32
2012-02-02 19:45:00,region-4,4,32
2012-02-02 20:00:00,region-4,4,34
2012-02-02 20:15:00,region-4,4,36
2012-02-02 20:30:00,region-4,4,39
2012-02-02 20:45:00,region-4,4,40
2012-02-02 21:00:00,region-4,4,43
2012-02-02 21:15:00,region-4,4,46
2012-02-02 21:30:00,region-4,4,48
2012-02-02 21:45:00,region-4,4,50
2012-02-02 22:00:00,region-4,4,51
2012-02-02 22:15:00,region-4,4,51
2012-02-02 22:30:00,region-4,4,51
2012-02-02 22:45:00,region-4,4,53
2012-02-02 23:00:00,region-4,4,53
2012-02-02 23:15:00,region-4,4,56
2012-02-02 23:30:00,region-4,4,58
2012-02-02 23:45:00,region-4,4,63
2012-02-03 00:00:00,region-4,4,67
2012-02-03 00:15:00,region-4,4,69
2012-02-03 00:30:00,region-4,4,71
2012-02-03 00:45:00,region-4,4,78
2012-02-03 01:00:00,region-4,4,81
2012-02-03 01:15:00,region-4,4,82
2012-02-03 01:30:00,region-4,4,85
2012-02-03 01:45:00,region-4,4,89
2012-02-03 02:00:00,region-4,4,92
2012-02-03 02:15:00,region-4,4,98
2012-02-03 02:30:00,region-4,4,100
2012-02-03 02:45:00,region-4,4,104
2012-02-03 03:00:00,region-4,4,109
2012-02-03 03:15:00,region-4,4,115
2012-02-03 03:30:00,region-4,4,115
2012-02-03 03:45:00,region-4,4,119
2012-02-03 04:00:00,region-4,4,119
2012-02-03 04:15:00,region-4,4,124
2012-02-03 04:30:00,region-4,4,132
2012-02-03 04:45:00,region-4,4,139
2012-02-03 05:00:00,region-4,4,144
2012-02-03 05:15:00,region-4,4,148
2012-02-03 05:30:00,region-4,4,154
2012-02-03 05:45:00,region-4,4,161
2012-02-03 06:00:00,region-4,4,171
2012-02-03 06:15:00,region-4,4,178
2012-02-03 06:30:00,region-4,4,181
2012-02-03 06:45:00,region-4,4,188
2012-02-03 07:00:00,region-4,4,192
2012-02-03 07:15:00,region-4,4,198
2012-02-03 07:30:00,region-4,4,199
2012-02-03 07:45:00,region-4,4,204
2012-02-03 08:00:00,region-4,4,210
2012-02-03 08:15:00,region-4,4,216
2012-02-03 08:30:00,region-4,4,227
2012-02-03 08:45:00,region-4,4,235
2012-02-03 09:00:00,region-4,4,246
2012-02-03 09:15:00,region-4,4,250
2012-02-03 09:30:00,region-4,4,255
2012-02-03 09:45:00,region-4,4,262
2012-02-03 10:00:00,region-4,4,276
2012-02-03 10:15:00,region-4,4,280
2012-02-03 10:30:00,region-4,4,284
2012-02-03 10:45:00,region-4,4,291
2012-02-03 11:00:00,region-4,4,319
2012-02-03 11:15:00,region-4,4,329
2012-02-03 11:30:00,region-4,4,341
2012-02-03 11:45:00,region-4,4,357
2012-02-03 12:00:00,region-4,4,365
2012-02-03 12:15:00,region-4,4,373
2012-02-03 12:30:00,region-4,4,383
2012-02-03 12:45:00,region-4,4,397
2012-02-03 13:00:00,region-4,4,401
2012-02-03 13:15:00,region-4,4,413
2012-02-03 13:30:00,region-4,4,422
2012-02-03 13:45:00,region-4,4,427
2012-02-03 14:00:00,region-4,4,440
2012-02-03 14:15:00,region-4,4,449
2012-02-03 14:30:00,region-4,4,461
2012-02-03 14:45:00,region-4,4,462
2012-02-03 15:00:00,region-4,4,473
2012-02-03 15:15:00,region-4,4,480
2012-02-03 15:30:00,region-4,4,484
2012-02-03 15:45:00,region-4,4,489
2012-02-03 16:00:00,region-4,4,497
2012-02-03 16:15:00,region-4,4,508
2012-02-03 16:30:00,region-4,4,520
2012-02-03 16:45:00,region-4,4,539
2012-02-03 17:00:00,region-4,4,549
2012-02-03 17:15:00,region-4,4,567
2012-02-03 17:30:00,region-4,4,575
2012-02-03 17:45:00,region-4,4,587
2012-02-03 18:00:00,region-4,4,600
2012-02-03 18:15:00,region-4,4,615
2012-02-03 18:30:00,region-4,4,631
2012-02-03 18:45:00,region-4,4,640
2012-02-03 19:00:00,region-4,4,646
2012-02-03 19:15:00,region-4,4,666
2012-02-03 19:30:00,region-4,4,674
2012-02-03 19:45:00,region-4,4,692
2012-02-03 20:00:00,region-4,4,706
2012-02-03 20:15:00,region-4,4,720
2012-02-03 20:30:00,region-4,4,737
2012-02-03 20:45:00,region-4,4,750
2012-02-03 21:00:00,region-4,4,741
2012-02-03 21:15:00,region-4,4,754
2012-02-03 21:30:00,region-4,4,767
2012-02-03 21:45:00,region-4,4,771
2012-02-03 22:00:00,region-4,4,733
2012-02-03 22:15:00,region-4,4,743
2012-02-03 22:30:00,region-4,4,746
2012-02-03 22:45:00,region-4,4,767
2012-02-03 23:00:00,region-4,4,777
2012-02-03 23:15:00,region-4,4,796
2012-02-03 23:30:00,region-4,4,815
2012-02-03 23:45:00,region-4,4,834
2012-02-04 00:00:00,region-4,4,846
2012-02-04 00:15:00,region-4,4,850
2012-02-04 00:30:00,region-4,4,858
2012-02-04 00:45:00,region-4,4,869
2012-02-04 01:00:00,region-4,4,879
2012-02-04 01:15:00,region-4,4,892
2012-02-04 01:30:00,region-4,4,903
2012-02-04 01:45:00,region-4,4,919
2012-02-04 02:00:00,region-4,4,930
2012-02-04 02:15:00,region-4,4,945
2012-02-04 02:30:00,region-4,4,954
2012-02-04 02:45:00,region-4,4,959
2012-02-04 03:00:00,region-4,4,973
2012-02-04 03:15:00,region-4,4,981
2012-02-04 03:30:00,region-4,4,991
2012-02-04 03:45:00,region-4,4,998
2012-02-04 04:00:00,region-4,4,1011
2012-02-04 04:15:00,region-4,4,1028
2012-02-04 04:30:00,region-4,4,1033
2012-02-04 04:45:00,region-4,4,1044
2012-02-04 05:00:00,region-4,4,1054
2012-02-04 05:15:00,region-4,4,1064
2012-02-04 05:30:00,region-4,4,1079
2012-02-04 05:45:00,region-4,4,1099
2012-02-04 06:00:00,region-4,4,1112
2012-02-04 06:15:00,region-4,4,1126
2012-02-04 06:30:00,region-4,4,1143
2012-02-04 06:45:00,region-4,4,1156
2012-02-04 07:00:00,region-4,4,1171
2012-02-04 07:15:00,region-4,4,1181
2012-02-04 07:30:00,region-4,4,1194
2012-02-04 07:45:00,region-4,4,1206
2012-02-04 08:00:00,region-4,4,1219
2012-02-02 10:15:00,region-5,4,1
2012-02-02 10:30:00,region-5,4,1
2012-02-02 10:45:00,region-5,4,1
2012-02-02 11:00:00,region-5,4,1
2012-02-02 11:15:00,region-5,4,1
2012-02-02 11:30:00,region-5,4,1
2012-02-02 11:45:00,region-5,4,1
2012-02-02 12:00:00,region-5,4,1
2012-02-02 12:15:00,region-5,4,2
2012-02-02 12:30:00,region-5,4,2
2012-02-02 12:45:00,region-5,4,3
2012-02-02 13:00:00,region-5,4,5
2012-02-02 13:15:00,region-5,4,5
2012-02-02 13:30:00,region-5,4,5
2012-02-02 13:45:00,region-5,4,5
2012-02-02 14:00:00,region-5,4,7
2012-02-02 14:15:00,region-5,4,7
2012-02-02 14:30:00,region-5,4,8
2012-02-02 14:45:00,region-5,4,8
2012-02-02 15:00:00,region-5,4,8
2012-02-02 15:15:00,region-5,4,9
2012-02-02 15:30:00,region-5,4,10
2012-02-02 15:45:00,region-5,4,10
2012-02-02 16:00:00,region-5,4,11
2012-02-02 16:15:00,region-5,4,11
2012-02-02 16:30:00,region-5,4,13
2012-02-02 16:45:00,region-5,4,12
2012-02-02 17:00:00,region-5,4,15
2012-02-02 17:15:00,region-5,4,15
2012-02-02 17:30:00,region-5,4,16
2012-02-02 17:45:00,region-5,4,19
2012-02-02 18:00:00,region-5,4,20
2012-02-02 18:15:00,region-5,4,21
2012-02-02 18:30:00,region-5,4,22
2012-02-02 18:45:00,region-5,4,24
2012-02-02 19:00:00,region-5,4,26
2012-02-02 19:15:00,region-5,4,27
2012-02-02 19:30:00,region-5,4,28
2012-02-02 19:45:00,region-5,4,31
2012-02-02 20:00:00,region-5,4,35
2012-02-02 20:15:00,region-5,4,38
2012-02-02 20:30:00,region-5,4,42
2012-02-02 20:45:00,region-5,4,45
2012-02-02 21:00:00,region-5,4,49
2012-02-02 21:15:00,region-5,4,48
2012-02-02 21:30:00,region-5,4,51
2012-02-02 21:45:00,region-5,4,52
2012-02-02 22:00:00,region-5,4,56
2012-02-02 22:15:00,region-5,4,59
2012-02-02 22:30:00,region-5,4,59
2012-02-02 22:45:00,region-5,4,60
2012-02-02 23:00:00,region-5,4,59
2012-02-02 23:15:00,region-5,4,61
2012-02-02 23:30:00,region-5,4,63
2012-02-02 23:45:00,region-5,4,67
2012-02-03 00:00:00,region-5,4,70
2012-02-03 00:15:00,region-5,4,71
2012-02-03 00:30:00,region-5,4,72
2012-02-03 00:45:00,region-5,4,76
2012-02-03 01:00:00,region-5,4,82
2012-02-03 01:15:00,region-5,4,87
2012-02-03 01:30:00,region-5,4,90
2012-02-03 01:45:00,region-5,4,96
2012-02-03 02:00:00,region-5,4,100
2012-02-03 02:15:00,region-5,4,102
2012-02-03 02:30:00,region-5,4,105
2012-02-03 02:45:00,region-5,4,109
2012-02-03 03:00:00,region-5,4,115
2012-02-03 03:15:00,region-5,4,120
2012-02-03 03:30:00,region-5,4,124
2012-02-03 03:45:00,region-5,4,127
2012-02-03 04:00:00,region-5,4,133
2012-02-03 04:15:00,region-5,4,137
2012-02-03 04:30:00,region-5,4,144
2012-02-03 04:45:00,region-5,4,151
