businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
2012-02-03 09:45:00,region-32,2234,1,0,0,0,1503,595,120,15,2
2012-02-03 10:00:00,region-32,2237,0,0,0,0,1500,599,121,14,3
2012-02-03 10:15:00,region-32,2237,2,0,0,0,1496,601,125,14,3
2012-02-03 10:30:00,region-32,2237,1,0,0,0,1494,601,125,15,3
2012-02-03 10:45:00,region-32,2238,2,0,0,0,1490,602,130,14,4
2012-02-03 11:00:00,region-32,2240,0,0,0,0,1488,601,132,15,4
2012-02-03 11:15:00,region-32,2239,2,0,0,0,1484,605,133,14,5
2012-02-03 11:30:00,region-32,2238,1,0,0,0,1481,604,135,14,5
2012-02-03 11:45:00,region-32,2241,0,0,0,0,1479,607,136,14,5
2012-02-03 12:00:00,region-32,2241,1,0,0,0,1477,605,141,14,5
2012-02-03 12:15:00,region-32,2239,2,0,0,0,1469,611,140,16,5
2012-02-03 12:30:00,region-32,2238,1,0,0,0,1462,615,141,16,5
2012-02-03 12:45:00,region-32,2238,2,0,0,0,1459,617,143,16,5
2012-02-03 13:00:00,region-32,2239,1,0,0,0,1455,617,146,17,5
2012-02-03 13:15:00,region-32,2238,1,0,0,0,1449,619,147,19,5
2012-02-03 13:30:00,region-32,2236,2,0,0,0,1444,620,150,19,5
2012-02-03 13:45:00,region-32,2239,0,0,0,0,1437,627,151,19,5
2012-02-03 14:00:00,region-32,2241,1,0,0,0,1435,628,153,21,5
2012-02-03 14:15:00,region-32,2240,1,0,0,0,1424,638,151,23,5
2012-02-03 14:30:00,region-32,2238,2,0,0,0,1417,642,153,23,5
2012-02-03 14:45:00,region-32,2239,0,0,0,0,1408,647,157,22,5
2012-02-03 15:00:00,region-32,2162,2,41,19,17,1404,651,159,22,5
2012-02-03 15:15:00,region-32,2166,3,49,8,14,1395,655,162,23,5
2012-02-03 15:30:00,region-32,2151,2,54,18,12,1391,655,163,23,5
2012-02-03 15:45:00,region-32,2147,2,60,17,10,1385,655,166,25,5
2012-02-03 16:00:00,region-32,2147,1,61,10,17,1383,656,167,25,5
2012-02-03 16:15:00,region-32,2153,2,51,15,17,1382,658,168,25,5
2012-02-03 16:30:00,region-32,2165,2,46,14,11,1381,658,169,25,5
2012-02-03 16:45:00,region-32,2160,3,41,21,12,1374,659,174,25,5
2012-02-03 17:00:00,region-32,2149,3,63,11,13,1369,663,176,26,5
2012-02-03 17:15:00,region-32,2162,1,56,7,14,1364,666,179,26,5
2012-02-03 17:30:00,region-32,2158,2,51,13,15,1359,667,181,27,5
2012-02-03 17:45:00,region-32,2165,1,50,10,12,1353,668,185,27,5
2012-02-03 18:00:00,region-32,2168,1,52,11,7,1346,674,184,30,5
2012-02-03 18:15:00,region-32,2158,0,57,16,9,1342,676,186,31,5
2012-02-03 18:30:00,region-32,2162,1,53,12,14,1337,680,188,32,5
2012-02-03 18:45:00,region-32,2186,0,31,12,13,1327,690,185,35,5
2012-02-03 19:00:00,region-32,2170,2,53,9,8,1319,697,186,35,5
2012-02-03 19:15:00,region-32,2169,1,47,13,11,1310,704,184,38,5
2012-02-03 19:30:00,region-32,2167,2,49,13,9,1306,704,186,39,5
2012-02-03 19:45:00,region-32,2169,3,44,8,15,1300,705,189,40,5
2012-02-03 20:00:00,region-32,2142,0,63,18,16,1296,708,189,41,5
2012-02-03 20:15:00,region-32,2172,3,38,17,11,1292,711,192,41,5
2012-02-03 20:30:00,region-32,2151,2,54,18,14,1287,710,195,42,5
2012-02-03 20:45:00,region-32,2159,1,55,11,13,1278,717,196,43,5
2012-02-03 21:00:00,region-32,2168,0,44,17,9,1274,719,197,43,5
2012-02-03 21:15:00,region-32,2155,2,54,19,10,1270,724,198,42,6
2012-02-03 21:30:00,region-32,2147,1,58,12,21,1263,726,201,43,6
2012-02-03 21:45:00,region-32,2161,1,51,14,13,1256,730,204,44,6
2012-02-03 22:00:00,region-32,2164,2,49,12,14,1252,732,205,46,6
2012-02-03 22:15:00,region-32,2159,5,59,7,9,1244,738,204,47,6
2012-02-03 22:30:00,region-32,2139,3,66,19,9,1237,741,205,47,6
2012-02-03 22:45:00,region-32,2142,5,61,13,15,1232,742,205,51,6
2012-02-03 23:00:00,region-32,2166,2,43,8,13,1222,746,206,52,6
2012-02-03 23:15:00,region-32,2171,1,44,11,8,1220,748,209,52,6
2012-02-03 23:30:00,region-32,2175,1,39,5,20,1219,747,215,53,6
2012-02-03 23:45:00,region-32,2160,3,49,13,15,1218,742,221,53,6
2012-02-04 00:00:00,region-32,2147,3,54,21,12,1210,747,221,52,7
2012-02-04 00:15:00,region-32,2158,2,52,13,15,1206,752,222,52,8
2012-02-04 00:30:00,region-32,2165,3,50,11,9,1203,751,224,52,8
2012-02-04 00:45:00,region-32,2166,0,46,14,11,1202,750,225,52,8
2012-02-04 01:00:00,region-32,2165,2,45,15,12,1197,755,226,53,8
2012-02-04 01:15:00,region-32,2170,2,34,15,17,1190,758,229,53,8
2012-02-04 01:30:00,region-32,2146,1,54,21,17,1185,759,234,53,8
2012-02-04 01:45:00,region-32,2157,2,53,13,13,1180,762,234,54,8
2012-02-04 02:00:00,region-32,2235,2,0,0,0,1175,759,239,56,8
2012-02-04 02:15:00,region-32,2237,1,0,0,0,1174,758,242,56,8
2012-02-04 02:30:00,region-32,2236,3,0,0,0,1162,770,242,57,8
2012-02-04 02:45:00,region-32,2236,1,0,0,0,1155,769,247,58,8
2012-02-04 03:00:00,region-32,2238,0,0,0,0,1151,770,250,59,8
2012-02-04 03:15:00,region-32,2238,3,0,0,0,1147,775,251,60,8
2012-02-04 03:30:00,region-32,2236,3,0,0,0,1143,771,255,62,8
2012-02-04 03:45:00,region-32,2235,2,0,0,0,1139,772,254,64,8
2012-02-04 04:00:00,region-32,2235,2,0,0,0,1132,775,258,64,8
2012-02-04 04:15:00,region-32,2236,1,0,0,0,1129,778,258,64,8
2012-02-04 04:30:00,region-32,2234,5,0,0,0,1128,779,260,64,8
2012-02-04 04:45:00,region-32,2235,2,0,0,0,1123,777,265,64,8
2012-02-04 05:00:00,region-32,2237,1,0,0,0,1120,777,269,64,8
2012-02-04 05:15:00,region-32,2234,4,0,0,0,1115,778,273,64,8
2012-02-04 05:30:00,region-32,2236,1,0,0,0,1110,780,272,67,8
2012-02-04 05:45:00,region-32,2239,0,0,0,0,1105,780,277,68,9
2012-02-04 06:00:00,region-32,2240,2,0,0,0,1104,778,283,68,9
2012-02-04 06:15:00,region-32,2239,2,0,0,0,1101,776,287,68,9
2012-02-04 06:30:00,region-32,2237,2,0,0,0,1092,783,286,68,10
2012-02-04 06:45:00,region-32,2236,1,0,0,0,1090,782,286,69,10
2012-02-04 07:00:00,region-32,2238,1,0,0,0,1088,785,287,69,10
2012-02-04 07:15:00,region-32,2238,2,0,0,0,1084,787,289,70,10
2012-02-04 07:30:00,region-32,2240,0,0,0,0,1080,787,292,71,10
2012-02-04 07:45:00,region-32,2236,6,0,0,0,1076,790,294,71,11
2012-02-04 08:00:00,region-32,2235,1,0,0,0,1067,793,293,72,11
2012-02-02 08:15:00,region-33,2212,0,0,0,0,2208,4,0,0,0
2012-02-02 08:30:00,region-33,2210,2,0,0,0,2198,14,0,0,0
2012-02-02 08:45:00,region-33,2209,1,0,0,0,2189,21,0,0,0
2012-02-02 09:00:00,region-33,2208,1,0,0,0,2180,29,0,0,0
2012-02-02 09:15:00,region-33,2208,0,0,0,0,2176,32,0,0,0
2012-02-02 09:30:00,region-33,2203,6,0,0,0,2167,42,0,0,0
2012-02-02 09:45:00,region-33,2203,2,0,0,0,2159,46,0,0,0
2012-02-02 10:00:00,region-33,2204,2,0,0,0,2149,57,0,0,0
2012-02-02 10:15:00,region-33,2206,2,0,0,0,2143,65,0,0,0
2012-02-02 10:30:00,region-33,2202,4,0,0,0,2134,71,1,0,0
2012-02-02 10:45:00,region-33,2200,4,0,0,0,2122,81,1,0,0
2012-02-02 11:00:00,region-33,2203,1,0,0,0,2112,91,1,0,0
2012-02-02 11:15:00,region-33,2208,0,0,0,0,2104,103,1,0,0
2012-02-02 11:30:00,region-33,2207,2,0,0,0,2100,106,3,0,0
2012-02-02 11:45:00,region-33,2206,2,0,0,0,2091,114,3,0,0
2012-02-02 12:00:00,region-33,2207,1,0,0,0,2077,127,4,0,0
2012-02-02 12:15:00,region-33,2205,3,0,0,0,2073,131,4,0,0
2012-02-02 12:30:00,region-33,2205,2,0,0,0,2065,138,4,0,0
2012-02-02 12:45:00,region-33,2206,1,0,0,0,2052,151,4,0,0
2012-02-02 13:00:00,region-33,2206,1,0,0,0,2049,154,4,0,0
2012-02-02 13:15:00,region-33,2207,1,0,0,0,2043,161,4,0,0
2012-02-02 13:30:00,region-33,2206,3,0,0,0,2038,166,5,0,0
2012-02-02 13:45:00,region-33,2204,3,0,0,0,2024,177,6,0,0
2012-02-02 14:00:00,region-33,2204,2,0,0,0,2013,187,6,0,0
2012-02-02 14:15:00,region-33,2204,3,0,0,0,2002,199,6,0,0
2012-02-02 14:30:00,region-33,2208,0,0,0,0,1995,205,8,0,0
2012-02-02 14:45:00,region-33,2207,3,0,0,0,1982,218,10,0,0
2012-02-02 15:00:00,region-33,2135,3,54,9,7,1971,227,10,0,0
2012-02-02 15:15:00,region-33,2118,3,62,10,13,1960,236,10,0,0
2012-02-02 15:30:00,region-33,2130,1,58,8,8,1952,243,10,0,0
2012-02-02 15:45:00,region-33,2127,2,50,14,13,1947,248,11,0,0
2012-02-02 16:00:00,region-33,2117,4,66,12,8,1939,256,12,0,0
2012-02-02 16:15:00,region-33,2111,3,61,11,20,1928,266,12,0,0
2012-02-02 16:30:00,region-33,2137,1,43,12,10,1924,266,13,0,0
2012-02-02 16:45:00,region-33,2129,2,54,14,7,1920,272,14,0,0
2012-02-02 17:00:00,region-33,2140,1,42,17,9,1910,284,15,0,0
2012-02-02 17:15:00,region-33,2136,1,45,13,13,1901,291,16,0,0
2012-02-02 17:30:00,region-33,2139,0,39,18,14,1893,300,17,0,0
2012-02-02 17:45:00,region-33,2136,0,49,14,12,1883,309,19,0,0
2012-02-02 18:00:00,region-33,2139,1,55,6,10,1875,314,22,0,0
2012-02-02 18:15:00,region-33,2137,2,44,14,14,1870,316,25,0,0
2012-02-02 18:30:00,region-33,2119,1,60,15,14,1862,321,26,0,0
2012-02-02 18:45:00,region-33,2136,2,52,8,11,1856,327,26,0,0
2012-02-02 19:00:00,region-33,2128,1,49,12,18,1844,338,25,1,0
2012-02-02 19:15:00,region-33,2147,2,33,16,9,1836,342,28,1,0
2012-02-02 19:30:00,region-33,2133,3,45,16,10,1831,343,32,1,0
2012-02-02 19:45:00,region-33,2151,0,33,9,12,1826,345,33,1,0
2012-02-02 20:00:00,region-33,2148,1,39,10,12,1821,353,35,1,0
2012-02-02 20:15:00,region-33,2142,0,43,10,15,1814,358,37,1,0
2012-02-02 20:30:00,region-33,2131,0,59,8,14,1812,360,39,1,0
2012-02-02 20:45:00,region-33,2142,2,45,13,10,1806,363,42,1,0
2012-02-02 21:00:00,region-33,2127,2,52,16,13,1799,367,43,1,0
2012-02-02 21:15:00,region-33,2139,0,44,15,10,1791,372,44,1,0
2012-02-02 21:30:00,region-33,2132,0,56,6,14,1785,375,46,2,0
2012-02-02 21:45:00,region-33,2136,2,47,10,15,1778,383,47,2,0
2012-02-02 22:00:00,region-33,2128,3,55,11,13,1774,386,47,3,0
2012-02-02 22:15:00,region-33,2135,2,50,9,12,1768,389,48,3,0
2012-02-02 22:30:00,region-33,2125,3,54,18,8,1757,397,51,3,0
2012-02-02 22:45:00,region-33,2140,1,49,10,6,1746,405,52,3,0
2012-02-02 23:00:00,region-33,2125,1,51,17,13,1740,411,53,3,0
2012-02-02 23:15:00,region-33,2132,3,40,17,16,1737,414,54,3,0
2012-02-02 23:30:00,region-33,2134,0,50,9,13,1727,419,56,4,0
2012-02-02 23:45:00,region-33,2138,2,42,12,14,1724,422,58,4,0
2012-02-03 00:00:00,region-33,2119,1,53,22,14,1717,430,58,4,0
2012-02-03 00:15:00,region-33,2150,1,34,8,16,1709,436,59,5,0
2012-02-03 00:30:00,region-33,2124,2,56,8,19,1700,444,60,5,0
2012-02-03 00:45:00,region-33,2125,2,53,8,19,1689,452,60,6,0
2012-02-03 01:00:00,region-33,2130,0,50,15,13,1686,454,60,8,0
2012-02-03 01:15:00,region-33,2137,0,49,14,10,1676,464,62,8,0
2012-02-03 01:30:00,region-33,2140,1,46,13,10,1673,465,62,10,0
2012-02-03 01:45:00,region-33,2122,2,54,18,14,1667,471,62,10,0
2012-02-03 02:00:00,region-33,2206,3,0,0,0,1655,481,62,11,0
2012-02-03 02:15:00,region-33,2206,0,0,0,0,1648,481,65,12,0
2012-02-03 02:30:00,region-33,2206,3,0,0,0,1642,485,70,12,0
2012-02-03 02:45:00,region-33,2207,0,0,0,0,1631,492,72,12,0
2012-02-03 03:00:00,region-33,2208,1,0,0,0,1625,498,73,13,0
2012-02-03 03:15:00,region-33,2208,2,0,0,0,1618,504,74,14,0
2012-02-03 03:30:00,region-33,2207,2,0,0,0,1613,507,75,14,0
2012-02-03 03:45:00,region-33,2206,2,0,0,0,1609,507,78,14,0
2012-02-03 04:00:00,region-33,2206,1,0,0,0,1604,511,77,15,0
2012-02-03 04:15:00,region-33,2208,1,0,0,0,1597,516,79,17,0
2012-02-03 04:30:00,region-33,2207,2,0,0,0,1590,521,81,17,0
2012-02-03 04:45:00,region-33,2207,0,0,0,0,1581,526,83,17,0
2012-02-03 05:00:00,region-33,2207,1,0,0,0,1576,532,83,17,0
2012-02-03 05:15:00,region-33,2207,2,0,0,0,1572,534,86,17,0
2012-02-03 05:30:00,region-33,2209,1,0,0,0,1572,535,86,17,0
2012-02-03 05:45:00,region-33,2206,4,0,0,0,1567,534,92,17,0
2012-02-03 06:00:00,region-33,2204,3,0,0,0,1560,536,93,18,0
2012-02-03 06:15:00,region-33,2202,2,0,0,0,1553,537,96,18,0
2012-02-03 06:30:00,region-33,2204,1,0,0,0,1544,543,99,19,0
2012-02-03 06:45:00,region-33,2205,0,0,0,0,1542,543,101,19,0
2012-02-03 07:00:00,region-33,2206,2,0,0,0,1533,553,103,19,0
2012-02-03 07:15:00,region-33,2207,1,0,0,0,1520,565,104,19,0
2012-02-03 07:30:00,region-33,2205,4,0,0,0,1516,568,106,19,0
2012-02-03 07:45:00,region-33,2205,3,0,0,0,1512,569,108,19,0
2012-02-03 08:00:00,region-33,2202,4,0,0,0,1501,576,109,20,0
2012-02-03 08:15:00,region-33,2203,0,0,0,0,1496,576,111,20,0
2012-02-03 08:30:00,region-33,2204,0,0,0,0,1492,581,111,20,0
2012-02-03 08:45:00,region-33,2205,1,0,0,0,1484,590,112,20,0
2012-02-03 09:00:00,region-33,2209,0,0,0,0,1482,595,112,20,0
2012-02-03 09:15:00,region-33,2209,2,0,0,0,1482,595,114,18,2
2012-02-03 09:30:00,region-33,2207,2,0,0,0,1474,600,115,17,3
2012-02-03 09:45:00,region-33,2206,2,0,0,0,1468,604,116,17,3
2012-02-03 10:00:00,region-33,2207,0,0,0,0,1463,609,115,17,3
2012-02-03 10:15:00,region-33,2207,2,0,0,0,1456,616,117,17,3
2012-02-03 10:30:00,region-33,2207,3,0,0,0,1450,618,122,17,3
2012-02-03 10:45:00,region-33,2202,5,0,0,0,1445,621,122,16,3
2012-02-03 11:00:00,region-33,2201,2,0,0,0,1433,625,125,17,3
2012-02-03 11:15:00,region-33,2201,2,0,0,0,1425,627,131,17,3
2012-02-03 11:30:00,region-33,2206,1,0,0,0,1424,631,131,18,3
2012-02-03 11:45:00,region-33,2206,2,0,0,0,1419,635,133,18,3
2012-02-03 12:00:00,region-33,2205,2,0,0,0,1413,641,132,18,3
2012-02-03 12:15:00,region-33,2206,1,0,0,0,1406,643,134,21,3
2012-02-03 12:30:00,region-33,2206,1,0,0,0,1403,645,134,22,3
2012-02-03 12:45:00,region-33,2207,2,0,0,0,1398,645,141,22,3
2012-02-03 13:00:00,region-33,2208,0,0,0,0,1392,646,144,23,3
2012-02-03 13:15:00,region-33,2209,1,0,0,0,1388,650,145,24,3
2012-02-03 13:30:00,region-33,2205,4,0,0,0,1380,652,150,24,3
2012-02-03 13:45:00,region-33,2202,3,0,0,0,1371,655,152,24,3
2012-02-03 14:00:00,region-33,2204,0,0,0,0,1365,656,156,24,3
2012-02-03 14:15:00,region-33,2204,3,0,0,0,1363,659,158,24,3
2012-02-03 14:30:00,region-33,2202,3,0,0,0,1359,658,159,26,3
2012-02-03 14:45:00,region-33,2203,1,0,0,0,1354,658,163,26,3
2012-02-03 15:00:00,region-33,2140,3,38,16,11,1351,661,166,26,4
2012-02-03 15:15:00,region-33,2110,4,60,15,16,1347,657,170,27,4
2012-02-03 15:30:00,region-33,2124,0,55,13,15,1342,660,172,29,4
2012-02-03 15:45:00,region-33,2148,0,41,4,14,1334,665,174,30,4
2012-02-03 16:00:00,region-33,2126,3,52,15,12,1332,666,176,30,4
2012-02-03 16:15:00,region-33,2128,1,49,15,13,1323,670,179,30,4
2012-02-03 16:30:00,region-33,2151,0,42,5,12,1324,668,182,32,4
2012-02-03 16:45:00,region-33,2140,2,47,13,9,1315,676,184,32,4
2012-02-03 17:00:00,region-33,2123,0,50,19,17,1309,679,184,33,4
2012-02-03 17:15:00,region-33,2132,3,57,9,10,1303,684,187,33,4
2012-02-03 17:30:00,region-33,2145,0,44,14,6,1299,683,190,33,4
2012-02-03 17:45:00,region-33,2135,2,44,14,14,1297,682,193,33,4
2012-02-03 18:00:00,region-33,2124,2,54,14,13,1290,684,196,33,4
2012-02-03 18:15:00,region-33,2126,3,50,11,15,1284,686,198,33,4
2012-02-03 18:30:00,region-33,2134,0,46,15,12,1281,687,199,36,4
2012-02-03 18:45:00,region-33,2138,4,39,15,12,1276,691,201,36,4
2012-02-03 19:00:00,region-33,2129,1,50,9,18,1274,692,200,37,4
2012-02-03 19:15:00,region-33,2122,4,51,13,17,1268,694,204,37,4
2012-02-03 19:30:00,region-33,2137,3,46,8,12,1260,697,207,38,4
2012-02-03 19:45:00,region-33,2140,1,44,13,5,1254,700,207,38,4
2012-02-03 20:00:00,region-33,2128,2,51,13,12,1253,699,208,42,4
2012-02-03 20:15:00,region-33,2113,1,62,17,14,1250,701,210,42,4
2012-02-03 20:30:00,region-33,2122,1,51,15,20,1247,701,214,43,4
2012-02-03 20:45:00,region-33,2132,0,48,15,14,1241,705,215,44,4
2012-02-03 21:00:00,region-33,2120,2,52,21,15,1239,705,218,44,4
2012-02-03 21:15:00,region-33,2136,2,50,12,10,1234,709,219,44,4
2012-02-03 21:30:00,region-33,2143,3,40,12,10,1229,707,223,45,4
2012-02-03 21:45:00,region-33,2130,2,45,14,16,1219,714,225,45,4
2012-02-03 22:00:00,region-33,2142,3,41,9,11,1214,716,226,46,4
2012-02-03 22:15:00,region-33,2127,3,50,12,13,1208,720,226,47,4
2012-02-03 22:30:00,region-33,2128,1,49,17,9,1203,723,226,48,4
2012-02-03 22:45:00,region-33,2141,2,37,13,13,1197,729,228,48,4
2012-02-03 23:00:00,region-33,2131,0,46,15,13,1194,731,224,52,4
2012-02-03 23:15:00,region-33,2149,1,46,5,7,1191,730,231,52,4
2012-02-03 23:30:00,region-33,2134,0,50,11,14,1186,733,234,51,5
2012-02-03 23:45:00,region-33,2152,0,42,6,11,1178,740,236,52,5
2012-02-04 00:00:00,region-33,2125,1,61,11,14,1171,742,241,53,5
2012-02-04 00:15:00,region-33,2127,2,50,21,11,1165,746,241,54,5
2012-02-04 00:30:00,region-33,2122,1,65,13,8,1157,749,244,54,5
2012-02-04 00:45:00,region-33,2111,4,66,18,9,1149,753,246,55,5
2012-02-04 01:00:00,region-33,2144,1,40,10,9,1144,752,248,54,6
2012-02-04 01:15:00,region-33,2143,0,46,6,11,1143,755,247,55,6
2012-02-04 01:30:00,region-33,2128,2,57,6,16,1143,755,250,53,8
2012-02-04 01:45:00,region-33,2125,0,59,13,12,1141,753,253,53,9
2012-02-04 02:00:00,region-33,2206,3,0,0,0,1138,754,255,53,9
2012-02-04 02:15:00,region-33,2206,1,0,0,0,1135,753,255,55,9
2012-02-04 02:30:00,region-33,2208,1,0,0,0,1134,750,261,55,9
2012-02-04 02:45:00,region-33,2210,0,0,0,0,1133,750,262,56,9
2012-02-04 03:00:00,region-33,2206,5,0,0,0,1126,754,264,58,9
2012-02-04 03:15:00,region-33,2205,1,0,0,0,1121,748,269,58,10
2012-02-04 03:30:00,region-33,2207,2,0,0,0,1118,751,271,59,10
2012-02-04 03:45:00,region-33,2207,1,0,0,0,1112,751,276,59,10
2012-02-04 04:00:00,region-33,2207,2,0,0,0,1111,749,278,61,10
2012-02-04 04:15:00,region-33,2205,3,0,0,0,1106,745,285,60,12
2012-02-04 04:30:00,region-33,2204,3,0,0,0,1099,745,291,60,12
2012-02-04 04:45:00,region-33,2207,1,0,0,0,1096,748,292,60,12
2012-02-04 05:00:00,region-33,2207,1,0,0,0,1093,746,295,62,12
2012-02-04 05:15:00,region-33,2208,1,0,0,0,1088,747,299,62,13
2012-02-04 05:30:00,region-33,2208,2,0,0,0,1086,746,302,62,14
2012-02-04 05:45:00,region-33,2209,0,0,0,0,1085,743,303,64,14
2012-02-04 06:00:00,region-33,2208,2,0,0,0,1080,747,303,66,14
2012-02-04 06:15:00,region-33,2207,2,0,0,0,1078,742,307,67,15
2012-02-04 06:30:00,region-33,2208,0,0,0,0,1070,745,310,68,15
2012-02-04 06:45:00,region-33,2207,2,0,0,0,1065,750,311,68,15
2012-02-04 07:00:00,region-33,2207,1,0,0,0,1060,749,316,67,16
2012-02-04 07:15:00,region-33,2208,1,0,0,0,1058,749,317,69,16
2012-02-04 07:30:00,region-33,2210,0,0,0,0,1055,751,318,70,16
2012-02-04 07:45:00,region-33,2206,4,0,0,0,1052,752,318,72,16
2012-02-04 08:00:00,region-33,2200,6,0,0,0,1049,752,317,72,16
2012-02-02 08:15:00,region-34,2228,2,0,0,0,2224,6,0,0,0
2012-02-02 08:30:00,region-34,2227,1,0,0,0,2216,12,0,0,0
2012-02-02 08:45:00,region-34,2227,0,0,0,0,2205,22,0,0,0
2012-02-02 09:00:00,region-34,2228,1,0,0,0,2195,34,0,0,0
2012-02-02 09:15:00,region-34,2227,1,0,0,0,2183,45,0,0,0
2012-02-02 09:30:00,region-34,2228,0,0,0,0,2176,52,0,0,0
2012-02-02 09:45:00,region-34,2227,3,0,0,0,2169,61,0,0,0
2012-02-02 10:00:00,region-34,2227,0,0,0,0,2154,73,0,0,0
2012-02-02 10:15:00,region-34,2226,2,0,0,0,2148,79,1,0,0
2012-02-02 10:30:00,region-34,2226,0,0,0,0,2138,87,1,0,0
2012-02-02 10:45:00,region-34,2225,1,0,0,0,2134,91,1,0,0
2012-02-02 11:00:00,region-34,2229,0,0,0,0,2131,97,1,0,0
2012-02-02 11:15:00,region-34,2226,3,0,0,0,2122,106,1,0,0
2012-02-02 11:30:00,region-34,2224,2,0,0,0,2112,113,1,0,0
2012-02-02 11:45:00,region-34,2222,2,0,0,0,2099,124,1,0,0
2012-02-02 12:00:00,region-34,2224,0,0,0,0,2095,126,3,0,0
2012-02-02 12:15:00,region-34,2223,3,0,0,0,2090,133,3,0,0
2012-02-02 12:30:00,region-34,2223,2,0,0,0,2083,139,3,0,0
2012-02-02 12:45:00,region-34,2223,3,0,0,0,2079,144,3,0,0
2012-02-02 13:00:00,region-34,2225,1,0,0,0,2074,148,4,0,0
2012-02-02 13:15:00,region-34,2228,0,0,0,0,2067,154,7,0,0
2012-02-02 13:30:00,region-34,2227,1,0,0,0,2061,158,9,0,0
2012-02-02 13:45:00,region-34,2227,1,0,0,0,2051,168,9,0,0
2012-02-02 14:00:00,region-34,2228,0,0,0,0,2042,177,9,0,0
2012-02-02 14:15:00,region-34,2228,1,0,0,0,2035,185,9,0,0
2012-02-02 14:30:00,region-34,2226,2,0,0,0,2028,189,11,0,0
2012-02-02 14:45:00,region-34,2226,1,0,0,0,2015,200,12,0,0
2012-02-02 15:00:00,region-34,2225,2,0,0,0,2006,208,13,0,0
2012-02-02 15:15:00,region-34,2225,2,0,0,0,1998,215,14,0,0
2012-02-02 15:30:00,region-34,2225,0,0,0,0,1992,218,15,0,0
2012-02-02 15:45:00,region-34,2225,2,0,0,0,1988,221,17,1,0
2012-02-02 16:00:00,region-34,2193,4,19,7,3,1980,226,19,1,0
2012-02-02 16:15:00,region-34,2195,0,17,3,9,1972,232,19,1,0
2012-02-02 16:30:00,region-34,2205,0,16,2,5,1967,239,20,2,0
2012-02-02 16:45:00,region-34,2201,1,18,5,4,1961,245,21,2,0
2012-02-02 17:00:00,region-34,2144,3,55,11,15,1949,256,20,3,0
2012-02-02 17:15:00,region-34,2159,1,47,9,10,1943,259,21,3,0
2012-02-02 17:30:00,region-34,2157,0,41,15,13,1934,268,21,3,0
2012-02-02 17:45:00,region-34,2152,1,46,16,11,1926,276,21,3,0
2012-02-02 18:00:00,region-34,2142,4,56,8,18,1920,283,22,3,0
2012-02-02 18:15:00,region-34,2153,1,50,8,13,1910,288,24,3,0
2012-02-02 18:30:00,region-34,2149,2,53,8,12,1905,285,31,3,0
2012-02-02 18:45:00,region-34,2145,2,58,11,11,1903,290,31,3,0
2012-02-02 19:00:00,region-34,2153,4,44,10,15,1893,298,32,3,0
2012-02-02 19:15:00,region-34,2135,0,58,18,12,1884,302,34,3,0
2012-02-02 19:30:00,region-34,2139,3,53,13,18,1883,305,35,3,0
2012-02-02 19:45:00,region-34,2138,2,55,14,15,1873,310,37,4,0
2012-02-02 20:00:00,region-34,2147,2,51,13,11,1860,323,37,4,0
2012-02-02 20:15:00,region-34,2139,0,57,13,17,1861,322,38,5,0
2012-02-02 20:30:00,region-34,2154,0,47,18,8,1855,328,38,6,0
2012-02-02 20:45:00,region-34,2152,1,44,17,14,1846,337,39,6,0
2012-02-02 21:00:00,region-34,2140,4,53,17,15,1841,341,41,6,0
2012-02-02 21:15:00,region-34,2153,0,50,13,9,1828,350,41,6,0
2012-02-02 21:30:00,region-34,2151,3,58,7,8,1823,356,42,6,0
2012-02-02 21:45:00,region-34,2151,1,51,12,10,1812,364,43,6,0
2012-02-02 22:00:00,region-34,2148,1,46,18,13,1806,370,44,6,0
2012-02-02 22:15:00,region-34,2140,2,65,5,14,1795,380,45,6,0
2012-02-02 22:30:00,region-34,2132,1,59,13,19,1789,383,46,6,0
2012-02-02 22:45:00,region-34,2148,1,54,12,13,1785,389,48,6,0
2012-02-02 23:00:00,region-34,2148,1,50,18,11,1773,400,49,6,0
2012-02-02 23:15:00,region-34,2146,2,57,14,8,1764,406,51,6,0
2012-02-02 23:30:00,region-34,2142,2,58,17,8,1758,412,51,6,0
2012-02-02 23:45:00,region-34,2157,3,41,16,9,1748,417,55,6,0
2012-02-03 00:00:00,region-34,2146,1,55,15,8,1741,418,59,7,0
2012-02-03 00:15:00,region-34,2147,1,54,9,15,1737,422,59,8,0
2012-02-03 00:30:00,region-34,2146,4,53,13,12,1733,427,60,8,0
2012-02-03 00:45:00,region-34,2134,4,56,17,15,1726,432,59,9,0
2012-02-03 01:00:00,region-34,2131,1,59,15,18,1720,434,61,9,0
2012-02-03 01:15:00,region-34,2142,1,52,15,14,1716,437,62,9,0
2012-02-03 01:30:00,region-34,2153,3,39,12,18,1709,444,63,9,0
2012-02-03 01:45:00,region-34,2128,0,67,17,12,1704,447,64,9,0
2012-02-03 02:00:00,region-34,2161,0,48,12,7,1698,456,64,10,0
2012-02-03 02:15:00,region-34,2146,4,55,10,14,1695,457,67,10,0
2012-02-03 02:30:00,region-34,2163,1,44,9,8,1688,456,71,10,0
2012-02-03 02:45:00,region-34,2155,2,45,15,8,1678,464,73,10,0
