time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,nightmachinediff,daymachinediff,sizepol,sumnumconnections,avnumconn,region
2012-02-02 22:00:00,region-30,3150,936,154,11,2,4247,6,0,0,0,0,1570,30,10000,1570,0,4253,65438,15.386315542,s-30
2012-02-02 22:15:00,region-30,3139,945,158,11,2,4252,3,0,0,0,0,1574,30,10000,1574,0,4255,65275,15.3407755582,s-30
2012-02-02 22:30:00,region-30,3126,958,158,12,2,4252,4,0,0,0,0,1573,30,10000,1573,0,4256,65552,15.4022556391,s-30
2012-02-02 22:45:00,region-30,3115,965,161,13,2,4254,2,0,0,0,0,1570,30,10000,1570,0,4256,65719,15.4414943609,s-30
2012-02-02 23:00:00,region-30,3107,971,167,13,2,4257,3,0,0,0,0,1573,30,10000,1573,0,4260,66497,15.6096244131,s-30
2012-02-02 23:15:00,region-30,3100,974,170,15,2,4260,1,0,0,0,0,1573,30,10000,1573,0,4261,66739,15.6627552218,s-30
2012-02-02 23:30:00,region-30,3089,983,173,17,2,4258,6,0,0,0,0,1576,30,10000,1576,0,4264,67434,15.814727955,s-30
2012-02-02 23:45:00,region-30,3077,987,177,17,2,4256,4,0,0,0,0,1574,30,10000,1574,0,4260,65065,15.2734741784,s-30
2012-02-03 00:00:00,region-30,3061,999,180,17,2,4251,8,0,0,0,0,1574,30,10000,1574,0,4259,65099,15.2850434374,s-30
2012-02-03 00:15:00,region-30,3047,1009,180,16,3,4253,2,0,0,0,0,1571,30,10000,1571,0,4255,65391,15.3680376028,s-30
2012-02-03 00:30:00,region-30,3039,1016,184,16,3,4253,5,0,0,0,0,1574,30,10000,1574,0,4258,67802,15.9234382339,s-30
2012-02-03 00:45:00,region-30,3022,1025,189,17,3,4252,4,0,0,0,0,1573,30,10000,1573,0,4256,65026,15.2786654135,s-30
2012-02-03 01:00:00,region-30,3008,1037,193,17,3,4255,3,0,0,0,0,1576,30,10000,1576,0,4258,66147,15.5347581024,s-30
2012-02-03 01:15:00,region-30,2995,1045,199,18,3,4254,6,0,0,0,0,1575,30,10000,1575,0,4260,65221,15.3100938967,s-30
2012-02-03 01:30:00,region-30,2975,1054,204,19,3,4248,7,0,0,0,0,1573,30,10000,1573,0,4255,65912,15.4904817861,s-30
2012-02-03 01:45:00,region-30,2961,1061,203,21,3,4245,4,0,0,0,0,1571,30,10000,1571,0,4249,63842,15.0251823959,s-30
2012-02-03 02:00:00,region-30,2947,1076,206,21,3,4249,4,0,0,0,0,1571,30,10000,1571,0,4253,65001,15.2835645427,s-30
2012-02-03 02:15:00,region-30,2933,1086,212,21,3,4254,1,0,0,0,0,1573,30,10000,1573,0,4255,65287,15.3435957697,s-30
2012-02-03 02:30:00,region-30,2924,1098,213,22,3,4252,8,0,0,0,0,1575,30,10000,1575,0,4260,65230,15.3122065728,s-30
2012-02-03 02:45:00,region-30,2912,1105,211,24,3,4249,6,0,0,0,0,1570,30,10000,1570,0,4255,65444,15.380493537,s-30
2012-02-03 03:00:00,region-30,2897,1116,213,25,3,4248,6,0,0,0,0,1571,30,10000,1571,0,4254,64657,15.1991067231,s-30
2012-02-03 03:15:00,region-30,2888,1121,216,25,3,4249,4,0,0,0,0,1570,30,10000,1570,0,4253,65327,15.3602163179,s-30
2012-02-03 03:30:00,region-30,2878,1128,221,25,3,4251,4,0,0,0,0,1572,30,10000,1572,0,4255,65673,15.4343125734,s-30
2012-02-03 03:45:00,region-30,2871,1131,227,25,3,4253,4,0,0,0,0,1573,30,10000,1573,0,4257,66162,15.5419309373,s-30
2012-02-03 04:00:00,region-30,2858,1140,230,25,3,4250,6,0,0,0,0,1573,30,10000,1573,0,4256,65985,15.5039943609,s-30
2012-02-03 04:15:00,region-30,2850,1146,230,28,3,4253,4,0,0,0,0,1576,30,10000,1576,0,4257,66087,15.5243128964,s-30
2012-02-03 04:30:00,region-30,2841,1151,231,31,3,4257,0,0,0,0,0,1575,30,10000,1575,0,4257,65343,15.3495419309,s-30
2012-02-03 04:45:00,region-30,2831,1156,237,31,3,4257,1,0,0,0,0,1576,30,10000,1576,0,4258,66390,15.5918271489,s-30
2012-02-03 05:00:00,region-30,2826,1161,245,31,3,4263,3,0,0,0,0,1578,30,10000,1578,0,4266,67649,15.8577121425,s-30
2012-02-03 05:15:00,region-30,2814,1165,248,34,3,4262,2,0,0,0,0,1577,30,10000,1577,0,4264,66884,15.6857410882,s-30
2012-02-03 05:30:00,region-30,2802,1172,251,35,3,4261,2,0,0,0,0,1577,30,10000,1577,0,4263,65628,15.3947923997,s-30
2012-02-03 05:45:00,region-30,2793,1178,252,38,3,4257,7,0,0,0,0,1577,30,10000,1577,0,4264,66173,15.5189962477,s-30
2012-02-03 06:00:00,region-30,2775,1185,259,38,3,4255,5,0,0,0,0,1575,30,10000,1575,0,4260,65349,15.3401408451,s-30
2012-02-03 06:15:00,region-30,2758,1195,259,40,3,4251,4,0,0,0,0,1573,30,10000,1573,0,4255,65975,15.5052878966,s-30
2012-02-03 06:30:00,region-30,2741,1209,260,38,5,4247,6,0,0,0,0,1573,30,10000,1573,0,4253,65566,15.4164119445,s-30
2012-02-03 06:45:00,region-30,2734,1210,264,39,5,4247,5,0,0,0,0,1570,30,10000,1570,0,4252,65385,15.3774694262,s-30
2012-02-03 07:00:00,region-30,3453,1531,339,57,5,5161,7,116,39,62,2750,2702,30,10000,0,48,5385,191485,35.5589600743,s-30
2012-02-03 07:15:00,region-30,3446,1531,349,57,5,5178,10,107,30,63,2750,2706,30,10000,0,44,5388,193000,35.8203414996,s-30
2012-02-03 07:30:00,region-30,3427,1544,351,59,5,5187,7,117,29,46,2750,2706,30,10000,0,44,5386,193472,35.9212773858,s-30
2012-02-03 07:45:00,region-30,3414,1554,354,60,5,5192,4,112,20,59,2750,2705,30,10000,0,45,5387,191269,35.5056617784,s-30
2012-02-03 08:00:00,region-30,3401,1560,360,61,5,5170,10,122,34,51,2750,2705,30,10000,0,45,5387,193190,35.8622609987,s-30
2012-02-03 08:15:00,region-30,3389,1565,366,61,5,5179,5,123,31,48,2750,2705,30,10000,0,45,5386,193778,35.9780913479,s-30
2012-02-03 08:30:00,region-30,3373,1579,369,62,5,5176,4,113,30,65,2750,2706,30,10000,0,44,5388,193991,36.0042687454,s-30
2012-02-03 08:45:00,region-30,3363,1588,374,64,5,5209,3,90,28,64,2750,2711,30,10000,0,39,5394,193437,35.861512792,s-30
2012-02-03 09:00:00,region-30,3347,1598,378,69,5,5185,4,112,28,68,2750,2712,30,10000,0,38,5397,194399,36.0198258292,s-30
2012-02-03 09:15:00,region-30,3335,1602,385,69,6,5195,1,109,29,63,2750,2712,30,10000,0,38,5397,191679,35.5158421345,s-30
2012-02-03 09:30:00,region-30,3324,1609,390,70,6,5192,9,120,20,58,2750,2713,30,10000,0,37,5399,192183,35.596036303,s-30
2012-02-03 09:45:00,region-30,3309,1611,396,70,6,5169,11,118,23,71,2750,2706,30,10000,0,44,5392,192598,35.7192136499,s-30
2012-02-03 10:00:00,region-30,3295,1613,403,70,6,5164,2,128,30,63,2750,2704,30,10000,0,46,5387,191052,35.4653796176,s-30
2012-02-03 10:15:00,region-30,3289,1615,406,75,6,5195,5,105,21,65,2750,2704,30,10000,0,46,5391,190692,35.3722871452,s-30
2012-02-03 10:30:00,region-30,3275,1623,410,76,6,5178,6,108,35,63,2750,2703,30,10000,0,47,5390,193453,35.8910946197,s-30
2012-02-03 10:45:00,region-30,3262,1629,421,76,6,5186,11,110,25,62,2750,2708,30,10000,0,42,5394,193625,35.896366333,s-30
2012-02-03 11:00:00,region-30,3247,1634,421,79,6,5186,4,103,29,65,2750,2700,30,10000,0,50,5387,193948,36.0029701132,s-30
2012-02-03 11:15:00,region-30,3240,1637,423,82,6,5195,1,100,19,73,2750,2702,30,10000,0,48,5388,192087,35.6508908686,s-30
2012-02-03 11:30:00,region-30,3239,1639,429,81,7,5200,6,105,27,57,2750,2708,30,10000,0,42,5395,194691,36.0873030584,s-30
2012-02-03 11:45:00,region-30,3219,1652,429,86,7,5179,5,129,28,52,2750,2706,30,10000,0,44,5393,190961,35.4090487669,s-30
2012-02-03 12:00:00,region-30,3209,1656,434,88,7,5214,3,101,19,57,2750,2708,30,10000,0,42,5394,193637,35.8985910271,s-30
2012-02-03 12:15:00,region-30,3199,1657,440,90,8,5201,6,101,30,56,2750,2710,30,10000,0,40,5394,192190,35.6303299963,s-30
2012-02-03 12:30:00,region-30,3182,1667,444,91,8,5186,9,98,31,68,2750,2709,30,10000,0,41,5392,193790,35.9402818991,s-30
2012-02-03 12:45:00,region-30,3168,1676,447,92,8,5162,5,128,31,65,2750,2705,30,10000,0,45,5391,193244,35.8456687071,s-30
2012-02-03 13:00:00,region-30,3156,1687,446,94,8,5208,1,111,21,50,2750,2706,30,10000,0,44,5391,195320,36.230754962,s-30
2012-02-03 13:15:00,region-30,3146,1691,454,95,10,5189,6,102,33,66,2750,2710,30,10000,0,40,5396,193248,35.8131949592,s-30
2012-02-03 13:30:00,region-30,3136,1690,461,96,10,5168,9,138,26,52,2750,2708,30,10000,0,42,5393,195538,36.2577415168,s-30
2012-02-03 13:45:00,region-30,3121,1698,464,95,11,5175,8,121,30,55,2750,2703,30,10000,0,47,5389,192177,35.6609760623,s-30
2012-02-03 14:00:00,region-30,3102,1708,473,94,12,5183,5,108,34,59,2750,2705,30,10000,0,45,5389,193126,35.8370755242,s-30
2012-02-03 14:15:00,region-30,3093,1709,479,95,12,5183,7,120,25,53,2750,2702,30,10000,0,48,5388,195355,36.257423905,s-30
2012-02-03 14:30:00,region-30,3078,1716,480,98,12,5186,8,107,19,64,2750,2698,30,10000,0,52,5384,194133,36.0573922734,s-30
2012-02-03 14:45:00,region-30,3066,1727,484,100,12,5187,6,108,28,60,2750,2703,30,10000,0,47,5389,192862,35.7880868436,s-30
2012-02-03 15:00:00,region-30,3053,1734,490,100,12,5184,7,119,20,59,2750,2701,30,10000,0,49,5389,192999,35.8135089998,s-30
2012-02-03 15:15:00,region-30,3048,1728,503,99,14,5195,4,103,37,53,2750,2705,30,10000,0,45,5392,189272,35.1023738872,s-30
2012-02-03 15:30:00,region-30,3040,1725,512,102,14,5198,4,106,30,55,2750,2709,30,10000,0,41,5393,194142,35.9988874467,s-30
2012-02-03 15:45:00,region-30,3018,1743,518,102,14,5188,7,121,28,51,2750,2709,30,10000,0,41,5395,192724,35.7227062095,s-30
2012-02-03 16:00:00,region-30,3004,1745,525,104,15,5152,10,115,33,83,2750,2710,30,10000,0,40,5393,193916,35.956981272,s-30
2012-02-03 16:15:00,region-30,2986,1753,525,110,15,5188,9,102,23,67,2750,2706,30,10000,0,44,5389,192656,35.7498608276,s-30
2012-02-03 16:30:00,region-30,2965,1757,534,112,15,5178,6,95,33,71,2750,2701,30,10000,0,49,5383,192267,35.7174438046,s-30
2012-02-03 16:45:00,region-30,2955,1765,538,112,15,5181,4,123,19,58,2750,2702,30,10000,0,48,5385,191364,35.5364902507,s-30
2012-02-03 17:00:00,region-30,2939,1777,546,115,15,5177,7,115,31,62,2750,2706,30,10000,0,44,5392,191847,35.5799332344,s-30
2012-02-03 17:15:00,region-30,2928,1781,547,117,16,5163,9,116,27,74,2750,2704,30,10000,0,46,5389,194726,36.133976619,s-30
2012-02-03 17:30:00,region-30,2911,1790,552,119,16,5191,3,108,31,55,2750,2706,30,10000,0,44,5388,194014,36.0085374907,s-30
2012-02-03 17:45:00,region-30,2898,1806,554,120,16,5201,4,93,24,72,2750,2709,30,10000,0,41,5394,191700,35.5394883204,s-30
2012-02-03 18:00:00,region-30,2284,1435,438,92,12,4257,4,0,0,0,0,1574,30,10000,1574,0,4261,67140,15.7568645858,s-30
2012-02-03 18:15:00,region-30,2279,1435,440,93,13,4257,3,0,0,0,0,1577,30,10000,1577,0,4260,66052,15.5051643192,s-30
2012-02-03 18:30:00,region-30,2262,1442,448,95,13,4258,2,0,0,0,0,1576,30,10000,1576,0,4260,64982,15.2539906103,s-30
2012-02-03 18:45:00,region-30,2254,1444,453,98,13,4256,6,0,0,0,0,1576,30,10000,1576,0,4262,65749,15.426794932,s-30
2012-02-03 19:00:00,region-30,2244,1446,458,100,13,4260,1,0,0,0,0,1578,30,10000,1578,0,4261,66643,15.6402252992,s-30
2012-02-03 19:15:00,region-30,2236,1447,465,100,14,4260,2,0,0,0,0,1578,30,10000,1578,0,4262,65963,15.4770061004,s-30
2012-02-03 19:30:00,region-30,2225,1456,467,102,14,4261,3,0,0,0,0,1577,30,10000,1577,0,4264,66382,15.568011257,s-30
2012-02-03 19:45:00,region-30,2217,1458,470,104,14,4257,6,0,0,0,0,1575,30,10000,1575,0,4263,63601,14.9193056533,s-30
2012-02-03 20:00:00,region-30,2208,1458,473,106,14,4253,6,0,0,0,0,1574,30,10000,1574,0,4259,66478,15.6088283635,s-30
2012-02-03 20:15:00,region-30,2191,1471,473,104,16,4251,4,0,0,0,0,1572,30,10000,1572,0,4255,65452,15.382373678,s-30
2012-02-03 20:30:00,region-30,2186,1474,474,104,17,4251,4,0,0,0,0,1573,30,10000,1573,0,4255,65764,15.4556991774,s-30
2012-02-03 20:45:00,region-30,2182,1473,480,105,19,4254,5,0,0,0,0,1575,30,10000,1575,0,4259,65970,15.4895515379,s-30
2012-02-03 21:00:00,region-30,2171,1482,478,108,19,4255,3,0,0,0,0,1574,30,10000,1574,0,4258,67423,15.8344293095,s-30
2012-02-03 21:15:00,region-30,2167,1484,478,111,20,4253,7,0,0,0,0,1574,30,10000,1574,0,4260,65863,15.4607981221,s-30
2012-02-03 21:30:00,region-30,2156,1486,480,114,20,4250,6,0,0,0,0,1569,30,10000,1569,0,4256,66117,15.5350093985,s-30
2012-02-03 21:45:00,region-30,2153,1482,481,117,20,4249,4,0,0,0,0,1569,30,10000,1569,0,4253,64928,15.2664001881,s-30
2012-02-03 22:00:00,region-30,2136,1490,487,119,20,4248,4,0,0,0,0,1570,30,10000,1570,0,4252,66536,15.6481655691,s-30
2012-02-03 22:15:00,region-30,2133,1493,491,119,21,4252,5,0,0,0,0,1575,30,10000,1575,0,4257,66178,15.5456894527,s-30
2012-02-03 22:30:00,region-30,2117,1503,494,121,21,4253,3,0,0,0,0,1574,30,10000,1574,0,4256,65955,15.4969454887,s-30
2012-02-03 22:45:00,region-30,2106,1512,495,122,22,4253,4,0,0,0,0,1575,30,10000,1575,0,4257,65235,15.3241719521,s-30
2012-02-03 23:00:00,region-30,2098,1516,499,124,22,4252,7,0,0,0,0,1574,30,10000,1574,0,4259,66259,15.5574078422,s-30
2012-02-03 23:15:00,region-30,2094,1509,509,124,22,4257,1,0,0,0,0,1572,30,10000,1572,0,4258,65324,15.3414748708,s-30
2012-02-03 23:30:00,region-30,2090,1509,514,126,23,4258,4,0,0,0,0,1574,30,10000,1574,0,4262,66180,15.5279211638,s-30
2012-02-03 23:45:00,region-30,2085,1508,519,126,23,4256,5,0,0,0,0,1575,30,10000,1575,0,4261,66318,15.5639521239,s-30
2012-02-04 00:00:00,region-30,2078,1507,523,126,24,4256,2,0,0,0,0,1573,30,10000,1573,0,4258,65890,15.4744011273,s-30
2012-02-04 00:15:00,region-30,2070,1508,527,129,24,4256,2,0,0,0,0,1573,30,10000,1573,0,4258,65595,15.4051197745,s-30
2012-02-04 00:30:00,region-30,2060,1513,529,133,25,4255,5,0,0,0,0,1575,30,10000,1575,0,4260,66515,15.6138497653,s-30
2012-02-04 00:45:00,region-30,2051,1517,531,135,25,4254,5,0,0,0,0,1573,30,10000,1573,0,4259,66136,15.5285278234,s-30
2012-02-04 01:00:00,region-30,2044,1517,535,134,27,4251,6,0,0,0,0,1572,30,10000,1572,0,4257,67561,15.8705661264,s-30
2012-02-04 01:15:00,region-30,2033,1517,537,137,27,4250,1,0,0,0,0,1568,30,10000,1568,0,4251,67100,15.7845212891,s-30
2012-02-04 01:30:00,region-30,2021,1528,542,139,27,4256,1,0,0,0,0,1572,30,10000,1572,0,4257,65062,15.2835330045,s-30
2012-02-04 01:45:00,region-30,2011,1534,548,141,28,4259,3,0,0,0,0,1575,30,10000,1575,0,4262,65285,15.3179258564,s-30
2012-02-04 02:00:00,region-30,2005,1538,549,143,29,4258,6,0,0,0,0,1577,30,10000,1577,0,4264,66100,15.5018761726,s-30
2012-02-02 01:15:00,region-31,4284,16,0,0,0,4295,5,0,0,0,0,1600,22,10000,1600,0,4300,66261,15.4095348837,s-31
2012-02-02 01:30:00,region-31,4262,32,1,0,0,4290,5,0,0,0,0,1597,22,10000,1597,0,4295,65853,15.3324796275,s-31
2012-02-02 01:45:00,region-31,4243,49,1,0,0,4288,5,0,0,0,0,1594,22,10000,1594,0,4293,66430,15.4740274866,s-31
2012-02-02 02:00:00,region-31,4224,62,2,0,0,4285,3,0,0,0,0,1591,22,10000,1591,0,4288,64872,15.1287313433,s-31
2012-02-02 02:15:00,region-31,4208,78,2,0,0,4284,4,0,0,0,0,1592,22,10000,1592,0,4288,65407,15.2534981343,s-31
2012-02-02 02:30:00,region-31,4192,96,2,0,0,4288,2,0,0,0,0,1594,22,10000,1594,0,4290,66082,15.4037296037,s-31
2012-02-02 02:45:00,region-31,4176,114,2,0,0,4291,1,0,0,0,0,1596,22,10000,1596,0,4292,66648,15.5284249767,s-31
2012-02-02 03:00:00,region-31,4159,132,2,0,0,4287,6,0,0,0,0,1597,22,10000,1597,0,4293,66224,15.4260423946,s-31
2012-02-02 03:15:00,region-31,4145,143,2,0,0,4288,2,0,0,0,0,1591,22,10000,1591,0,4290,67372,15.7044289044,s-31
2012-02-02 03:30:00,region-31,4128,161,3,0,0,4284,8,0,0,0,0,1594,22,10000,1594,0,4292,65798,15.3303821062,s-31
2012-02-02 03:45:00,region-31,4108,176,3,0,0,4286,1,0,0,0,0,1591,22,10000,1591,0,4287,66830,15.5889899697,s-31
2012-02-02 04:00:00,region-31,4090,192,5,0,0,4283,4,0,0,0,0,1591,22,10000,1591,0,4287,66149,15.4301376254,s-31
2012-02-02 04:15:00,region-31,4080,204,6,0,0,4287,3,0,0,0,0,1597,22,10000,1597,0,4290,64752,15.0937062937,s-31
2012-02-02 04:30:00,region-31,4065,220,5,1,0,4289,2,0,0,0,0,1598,22,10000,1598,0,4291,65379,15.2363085528,s-31
2012-02-02 04:45:00,region-31,4056,230,6,1,0,4288,5,0,0,0,0,1597,22,10000,1597,0,4293,65880,15.3459119497,s-31
2012-02-02 05:00:00,region-31,4034,250,6,1,0,4290,1,0,0,0,0,1594,22,10000,1594,0,4291,66728,15.5506874854,s-31
2012-02-02 05:15:00,region-31,4026,262,5,1,0,4290,4,0,0,0,0,1595,22,10000,1595,0,4294,67166,15.6418258034,s-31
2012-02-02 05:30:00,region-31,4001,286,6,1,0,4289,5,0,0,0,0,1598,22,10000,1598,0,4294,67603,15.743595715,s-31
2012-02-02 05:45:00,region-31,3986,297,6,1,0,4281,9,0,0,0,0,1598,22,10000,1598,0,4290,66870,15.5874125874,s-31
2012-02-02 06:00:00,region-31,3967,308,11,1,0,4281,6,0,0,0,0,1592,22,10000,1592,0,4287,66394,15.4872871472,s-31
2012-02-02 06:15:00,region-31,3951,319,12,1,0,4283,0,0,0,0,0,1591,22,10000,1591,0,4283,66059,15.4235349054,s-31
2012-02-02 06:30:00,region-31,3944,329,16,1,0,4285,5,0,0,0,0,1595,22,10000,1595,0,4290,66406,15.4792540793,s-31
2012-02-02 06:45:00,region-31,3921,350,16,1,0,4285,3,0,0,0,0,1596,22,10000,1596,0,4288,67707,15.7898787313,s-31
2012-02-02 07:00:00,region-31,4941,441,21,1,0,5195,3,126,27,53,2750,2710,22,10000,0,40,5404,192864,35.689119171,s-31
2012-02-02 07:15:00,region-31,4920,463,22,1,0,5222,3,108,18,55,2750,2712,22,10000,0,38,5406,193246,35.7465778764,s-31
2012-02-02 07:30:00,region-31,4899,488,22,1,0,5212,5,107,26,60,2750,2711,22,10000,0,39,5410,195080,36.0591497227,s-31
2012-02-02 07:45:00,region-31,4874,507,25,1,0,5190,11,114,28,64,2750,2709,22,10000,0,41,5407,194898,36.0454965785,s-31
2012-02-02 08:00:00,region-31,4849,521,28,1,0,5198,11,92,25,73,2750,2702,22,10000,0,48,5399,196041,36.3106130765,s-31
2012-02-02 08:15:00,region-31,4830,534,31,1,0,5188,4,122,33,49,2750,2703,22,10000,0,47,5396,193198,35.8039288362,s-31
2012-02-02 08:30:00,region-31,4807,554,35,1,0,5168,6,113,32,78,2750,2705,22,10000,0,45,5397,194617,36.06021864,s-31
2012-02-02 08:45:00,region-31,4789,573,35,1,0,5219,5,109,16,49,2750,2704,22,10000,0,46,5398,194058,35.9499814746,s-31
2012-02-02 09:00:00,region-31,4775,585,40,1,0,5196,2,110,34,59,2750,2709,22,10000,0,41,5401,192833,35.7032031105,s-31
2012-02-02 09:15:00,region-31,4767,598,41,1,0,5206,6,98,34,63,2750,2713,22,10000,0,37,5407,191310,35.3819123359,s-31
2012-02-02 09:30:00,region-31,4748,614,42,3,0,5191,4,119,30,63,2750,2712,22,10000,0,38,5407,194693,36.0075827631,s-31
2012-02-02 09:45:00,region-31,4723,633,45,4,0,5211,7,118,26,43,2750,2709,22,10000,0,41,5405,194437,35.9735430157,s-31
2012-02-02 10:00:00,region-31,4697,654,48,5,0,5199,3,110,39,53,2750,2708,22,10000,0,42,5404,193870,35.8752775722,s-31
2012-02-02 10:15:00,region-31,4676,671,52,5,0,5205,5,107,39,48,2750,2708,22,10000,0,42,5404,192175,35.5616210215,s-31
2012-02-02 10:30:00,region-31,4656,689,54,5,0,5185,10,119,35,55,2750,2707,22,10000,0,43,5404,194774,36.0425610659,s-31
2012-02-02 10:45:00,region-31,4635,702,57,5,0,5193,7,116,35,48,2750,2702,22,10000,0,48,5399,194730,36.0677903315,s-31
2012-02-02 11:00:00,region-31,4614,723,61,5,0,5211,12,100,26,54,2750,2707,22,10000,0,43,5403,194014,35.9085693133,s-31
2012-02-02 11:15:00,region-31,4589,735,68,5,0,5181,5,96,42,73,2750,2704,22,10000,0,46,5397,191920,35.5604965722,s-31
2012-02-02 11:30:00,region-31,4566,759,70,5,0,5178,5,105,28,84,2750,2707,22,10000,0,43,5400,193118,35.7625925926,s-31
2012-02-02 11:45:00,region-31,4551,775,71,5,0,5183,10,115,30,64,2750,2707,22,10000,0,43,5402,196573,36.3889300259,s-31
2012-02-02 12:00:00,region-31,4521,798,71,6,0,5191,12,105,33,55,2750,2702,22,10000,0,48,5396,192710,35.7134914752,s-31
2012-02-02 12:15:00,region-31,4507,813,73,6,0,5187,9,127,24,52,2750,2704,22,10000,0,46,5399,193269,35.7971846638,s-31
2012-02-02 12:30:00,region-31,4471,841,78,6,0,5189,4,116,25,62,2750,2704,22,10000,0,46,5396,192000,35.5819125278,s-31
2012-02-02 12:45:00,region-31,4454,860,81,7,0,5195,13,112,23,59,2750,2708,22,10000,0,42,5402,194406,35.9877823029,s-31
2012-02-02 13:00:00,region-31,4434,871,82,7,0,5165,6,124,29,70,2750,2702,22,10000,0,48,5394,193502,35.8735632184,s-31
2012-02-02 13:15:00,region-31,4421,888,86,7,0,5191,12,110,32,57,2750,2708,22,10000,0,42,5402,194286,35.965568308,s-31
2012-02-02 13:30:00,region-31,4399,895,92,8,0,5154,7,135,35,63,2750,2702,22,10000,0,48,5394,194055,35.9760845384,s-31
2012-02-02 13:45:00,region-31,4383,908,95,8,0,5181,10,105,24,74,2750,2706,22,10000,0,44,5394,192200,35.632183908,s-31
2012-02-02 14:00:00,region-31,4358,930,96,8,0,5183,6,114,33,56,2750,2703,22,10000,0,47,5392,194108,35.9992581602,s-31
2012-02-02 14:15:00,region-31,4347,936,103,8,0,5219,5,98,28,44,2750,2701,22,10000,0,49,5394,193313,35.8385242862,s-31
2012-02-02 14:30:00,region-31,4332,955,105,8,0,5197,5,115,31,52,2750,2702,22,10000,0,48,5400,194833,36.0801851852,s-31
2012-02-02 14:45:00,region-31,4305,983,108,9,0,5186,6,122,31,60,2750,2706,22,10000,0,44,5405,194784,36.0377428307,s-31
2012-02-02 15:00:00,region-31,4289,993,110,10,0,5198,6,113,35,50,2750,2708,22,10000,0,42,5402,191756,35.4972232506,s-31
2012-02-02 15:15:00,region-31,4281,998,114,9,1,5188,4,121,22,68,2750,2711,22,10000,0,39,5403,196160,36.3057560614,s-31
2012-02-02 15:30:00,region-31,4265,1012,116,9,1,5202,6,111,25,59,2750,2710,22,10000,0,40,5403,193944,35.895613548,s-31
2012-02-02 15:45:00,region-31,4243,1027,123,9,1,5216,3,110,14,60,2750,2708,22,10000,0,42,5403,192296,35.590597816,s-31
2012-02-02 16:00:00,region-31,4224,1044,125,10,1,5190,7,117,27,63,2750,2709,22,10000,0,41,5404,191965,35.5227609178,s-31
2012-02-02 16:15:00,region-31,4209,1054,129,10,1,5190,1,104,34,74,2750,2711,22,10000,0,39,5403,194080,35.9207847492,s-31
2012-02-02 16:30:00,region-31,4188,1072,134,10,1,5212,2,113,25,53,2750,2713,22,10000,0,37,5405,192706,35.6532839963,s-31
2012-02-02 16:45:00,region-31,4177,1083,137,11,1,5215,5,112,32,45,2750,2712,22,10000,0,38,5409,194338,35.9286374561,s-31
2012-02-02 17:00:00,region-31,4151,1104,139,11,1,5198,9,105,30,64,2750,2708,22,10000,0,42,5406,195899,36.2373288938,s-31
2012-02-02 17:15:00,region-31,4140,1109,142,11,1,5188,3,117,23,72,2750,2708,22,10000,0,42,5403,194254,35.9529890801,s-31
2012-02-02 17:30:00,region-31,4121,1124,146,11,1,5213,4,93,22,71,2750,2706,22,10000,0,44,5403,191807,35.5000925412,s-31
2012-02-02 17:45:00,region-31,4107,1137,146,13,1,5179,8,128,26,63,2750,2707,22,10000,0,43,5404,193259,35.7622131754,s-31
2012-02-02 18:00:00,region-31,3235,919,124,11,1,4285,5,0,0,0,0,1594,22,10000,1594,0,4290,66478,15.496037296,s-31
2012-02-02 18:15:00,region-31,3226,921,128,12,1,4282,6,0,0,0,0,1591,22,10000,1591,0,4288,66858,15.5918843284,s-31
2012-02-02 18:30:00,region-31,3214,930,130,12,1,4283,4,0,0,0,0,1592,22,10000,1592,0,4287,66717,15.5626312106,s-31
2012-02-02 18:45:00,region-31,3206,937,132,14,1,4285,5,0,0,0,0,1594,22,10000,1594,0,4290,66684,15.5440559441,s-31
2012-02-02 19:00:00,region-31,3194,944,136,14,1,4287,2,0,0,0,0,1594,22,10000,1594,0,4289,67285,15.6878060154,s-31
2012-02-02 19:15:00,region-31,3176,964,136,16,1,4287,6,0,0,0,0,1596,22,10000,1596,0,4293,65859,15.3410202655,s-31
2012-02-02 19:30:00,region-31,3156,978,139,16,1,4287,3,0,0,0,0,1596,22,10000,1596,0,4290,66518,15.5053613054,s-31
2012-02-02 19:45:00,region-31,3146,984,143,16,1,4288,2,0,0,0,0,1595,22,10000,1595,0,4290,66897,15.5937062937,s-31
2012-02-02 20:00:00,region-31,3129,999,146,17,1,4290,2,0,0,0,0,1598,22,10000,1598,0,4292,67001,15.6106710158,s-31
2012-02-02 20:15:00,region-31,3115,1012,149,17,1,4291,3,0,0,0,0,1596,22,10000,1596,0,4294,66187,15.4138332557,s-31
2012-02-02 20:30:00,region-31,3096,1030,151,16,2,4285,10,0,0,0,0,1597,22,10000,1597,0,4295,66646,15.517112922,s-31
2012-02-02 20:45:00,region-31,3080,1034,153,18,2,4284,3,0,0,0,0,1593,22,10000,1593,0,4287,66241,15.451597854,s-31
2012-02-02 21:00:00,region-31,3064,1044,158,20,2,4283,5,0,0,0,0,1594,22,10000,1594,0,4288,65717,15.3257929104,s-31
2012-02-02 21:15:00,region-31,3056,1048,159,23,2,4283,5,0,0,0,0,1592,22,10000,1592,0,4288,66091,15.4130130597,s-31
