healthtime,businessunit,policystatus,ipaddrcount
2012-02-03 04:00:00,region-24,2,949
2012-02-03 04:15:00,region-24,2,957
2012-02-03 04:30:00,region-24,2,962
2012-02-03 04:45:00,region-24,2,964
2012-02-03 05:00:00,region-24,2,975
2012-02-03 05:15:00,region-24,2,981
2012-02-03 05:30:00,region-24,2,991
2012-02-03 05:45:00,region-24,2,999
2012-02-03 06:00:00,region-24,2,1007
2012-02-03 06:15:00,region-24,2,1020
2012-02-03 06:30:00,region-24,2,1032
2012-02-03 06:45:00,region-24,2,1039
2012-02-03 07:00:00,region-24,2,1054
2012-02-03 07:15:00,region-24,2,1059
2012-02-03 07:30:00,region-24,2,1065
2012-02-03 07:45:00,region-24,2,1070
2012-02-03 08:00:00,region-24,2,1080
2012-02-03 08:15:00,region-24,2,1090
2012-02-03 08:30:00,region-24,2,1095
2012-02-03 08:45:00,region-24,2,1103
2012-02-03 09:00:00,region-24,2,1116
2012-02-03 09:15:00,region-24,2,1122
2012-02-03 09:30:00,region-24,2,1128
2012-02-03 09:45:00,region-24,2,1137
2012-02-03 10:00:00,region-24,2,1463
2012-02-03 10:15:00,region-24,2,1468
2012-02-03 10:30:00,region-24,2,1473
2012-02-03 10:45:00,region-24,2,1481
2012-02-03 11:00:00,region-24,2,1485
2012-02-03 11:15:00,region-24,2,1494
2012-02-03 11:30:00,region-24,2,1498
2012-02-03 11:45:00,region-24,2,1503
2012-02-03 12:00:00,region-24,2,1514
2012-02-03 12:15:00,region-24,2,1521
2012-02-03 12:30:00,region-24,2,1535
2012-02-03 12:45:00,region-24,2,1543
2012-02-03 13:00:00,region-24,2,1555
2012-02-03 13:15:00,region-24,2,1568
2012-02-03 13:30:00,region-24,2,1576
2012-02-03 13:45:00,region-24,2,1587
2012-02-03 14:00:00,region-24,2,1592
2012-02-03 14:15:00,region-24,2,1609
2012-02-03 14:30:00,region-24,2,1622
2012-02-03 14:45:00,region-24,2,1622
2012-02-03 15:00:00,region-24,2,1640
2012-02-03 15:15:00,region-24,2,1639
2012-02-03 15:30:00,region-24,2,1642
2012-02-03 15:45:00,region-24,2,1643
2012-02-03 16:00:00,region-24,2,1652
2012-02-03 16:15:00,region-24,2,1661
2012-02-03 16:30:00,region-24,2,1665
2012-02-03 16:45:00,region-24,2,1666
2012-02-03 17:00:00,region-24,2,1671
2012-02-03 17:15:00,region-24,2,1685
2012-02-03 17:30:00,region-24,2,1692
2012-02-03 17:45:00,region-24,2,1705
2012-02-03 18:00:00,region-24,2,1712
2012-02-03 18:15:00,region-24,2,1720
2012-02-03 18:30:00,region-24,2,1735
2012-02-03 18:45:00,region-24,2,1736
2012-02-03 19:00:00,region-24,2,1746
2012-02-03 19:15:00,region-24,2,1750
2012-02-03 19:30:00,region-24,2,1752
2012-02-03 19:45:00,region-24,2,1750
2012-02-03 20:00:00,region-24,2,1754
2012-02-03 20:15:00,region-24,2,1755
2012-02-03 20:30:00,region-24,2,1758
2012-02-03 20:45:00,region-24,2,1755
2012-02-03 21:00:00,region-24,2,1383
2012-02-03 21:15:00,region-24,2,1385
2012-02-03 21:30:00,region-24,2,1383
2012-02-03 21:45:00,region-24,2,1383
2012-02-03 22:00:00,region-24,2,1392
2012-02-03 22:15:00,region-24,2,1398
2012-02-03 22:30:00,region-24,2,1405
2012-02-03 22:45:00,region-24,2,1403
2012-02-03 23:00:00,region-24,2,1410
2012-02-03 23:15:00,region-24,2,1413
2012-02-03 23:30:00,region-24,2,1418
2012-02-03 23:45:00,region-24,2,1419
2012-02-04 00:00:00,region-24,2,1419
2012-02-04 00:15:00,region-24,2,1424
2012-02-04 00:30:00,region-24,2,1428
2012-02-04 00:45:00,region-24,2,1424
2012-02-04 01:00:00,region-24,2,1424
2012-02-04 01:15:00,region-24,2,1419
2012-02-04 01:30:00,region-24,2,1415
2012-02-04 01:45:00,region-24,2,1419
2012-02-04 02:00:00,region-24,2,1426
2012-02-04 02:15:00,region-24,2,1443
2012-02-04 02:30:00,region-24,2,1448
2012-02-04 02:45:00,region-24,2,1447
2012-02-04 03:00:00,region-24,2,1452
2012-02-04 03:15:00,region-24,2,1454
2012-02-04 03:30:00,region-24,2,1460
2012-02-04 03:45:00,region-24,2,1464
2012-02-04 04:00:00,region-24,2,1468
2012-02-04 04:15:00,region-24,2,1469
2012-02-04 04:30:00,region-24,2,1474
2012-02-04 04:45:00,region-24,2,1482
2012-02-04 05:00:00,region-24,2,1490
2012-02-04 05:15:00,region-24,2,1495
2012-02-04 05:30:00,region-24,2,1497
2012-02-04 05:45:00,region-24,2,1505
2012-02-04 06:00:00,region-24,2,1510
2012-02-04 06:15:00,region-24,2,1521
2012-02-04 06:30:00,region-24,2,1534
2012-02-04 06:45:00,region-24,2,1531
2012-02-04 07:00:00,region-24,2,1536
2012-02-04 07:15:00,region-24,2,1551
2012-02-04 07:30:00,region-24,2,1550
2012-02-04 07:45:00,region-24,2,1547
2012-02-04 08:00:00,region-24,2,1555
2012-02-02 08:15:00,region-25,2,22
2012-02-02 08:30:00,region-25,2,43
2012-02-02 08:45:00,region-25,2,58
2012-02-02 09:00:00,region-25,2,79
2012-02-02 09:15:00,region-25,2,94
2012-02-02 09:30:00,region-25,2,100
2012-02-02 09:45:00,region-25,2,110
2012-02-02 10:00:00,region-25,2,162
2012-02-02 10:15:00,region-25,2,180
2012-02-02 10:30:00,region-25,2,197
2012-02-02 10:45:00,region-25,2,220
2012-02-02 11:00:00,region-25,2,242
2012-02-02 11:15:00,region-25,2,269
2012-02-02 11:30:00,region-25,2,291
2012-02-02 11:45:00,region-25,2,310
2012-02-02 12:00:00,region-25,2,331
2012-02-02 12:15:00,region-25,2,333
2012-02-02 12:30:00,region-25,2,352
2012-02-02 12:45:00,region-25,2,376
2012-02-02 13:00:00,region-25,2,390
2012-02-02 13:15:00,region-25,2,300
2012-02-02 13:30:00,region-25,2,310
2012-02-02 13:45:00,region-25,2,320
2012-02-02 14:00:00,region-25,2,336
2012-02-02 14:15:00,region-25,2,315
2012-02-02 14:30:00,region-25,2,330
2012-02-02 14:45:00,region-25,2,340
2012-02-02 15:00:00,region-25,2,351
2012-02-02 15:15:00,region-25,2,342
2012-02-02 15:30:00,region-25,2,356
2012-02-02 15:45:00,region-25,2,366
2012-02-02 16:00:00,region-25,2,373
2012-02-02 16:15:00,region-25,2,251
2012-02-02 16:30:00,region-25,2,261
2012-02-02 16:45:00,region-25,2,268
2012-02-02 17:00:00,region-25,2,277
2012-02-02 17:15:00,region-25,2,250
2012-02-02 17:30:00,region-25,2,254
2012-02-02 17:45:00,region-25,2,257
2012-02-02 18:00:00,region-25,2,264
2012-02-02 18:15:00,region-25,2,235
2012-02-02 18:30:00,region-25,2,235
2012-02-02 18:45:00,region-25,2,239
2012-02-02 19:00:00,region-25,2,244
2012-02-02 19:15:00,region-25,2,249
2012-02-02 19:30:00,region-25,2,249
2012-02-02 19:45:00,region-25,2,252
2012-02-02 20:00:00,region-25,2,260
2012-02-02 20:15:00,region-25,2,262
2012-02-02 20:30:00,region-25,2,263
2012-02-02 20:45:00,region-25,2,265
2012-02-02 21:00:00,region-25,2,214
2012-02-02 21:15:00,region-25,2,216
2012-02-02 21:30:00,region-25,2,224
2012-02-02 21:45:00,region-25,2,228
2012-02-02 22:00:00,region-25,2,231
2012-02-02 22:15:00,region-25,2,231
2012-02-02 22:30:00,region-25,2,233
2012-02-02 22:45:00,region-25,2,238
2012-02-02 23:00:00,region-25,2,246
2012-02-02 23:15:00,region-25,2,390
2012-02-02 23:30:00,region-25,2,396
2012-02-02 23:45:00,region-25,2,398
2012-02-03 00:00:00,region-25,2,405
2012-02-03 00:15:00,region-25,2,441
2012-02-03 00:30:00,region-25,2,447
2012-02-03 00:45:00,region-25,2,452
2012-02-03 01:00:00,region-25,2,464
2012-02-03 01:15:00,region-25,2,602
2012-02-03 01:30:00,region-25,2,609
2012-02-03 01:45:00,region-25,2,609
2012-02-03 02:00:00,region-25,2,613
2012-02-03 02:15:00,region-25,2,862
2012-02-03 02:30:00,region-25,2,867
2012-02-03 02:45:00,region-25,2,873
2012-02-03 03:00:00,region-25,2,883
2012-02-03 03:15:00,region-25,2,986
2012-02-03 03:30:00,region-25,2,993
2012-02-03 03:45:00,region-25,2,1004
2012-02-03 04:00:00,region-25,2,1013
2012-02-03 04:15:00,region-25,2,1050
2012-02-03 04:30:00,region-25,2,1055
2012-02-03 04:45:00,region-25,2,1067
2012-02-03 05:00:00,region-25,2,1076
2012-02-03 05:15:00,region-25,2,1080
2012-02-03 05:30:00,region-25,2,1088
2012-02-03 05:45:00,region-25,2,1097
2012-02-03 06:00:00,region-25,2,1111
2012-02-03 06:15:00,region-25,2,1114
2012-02-03 06:30:00,region-25,2,1125
2012-02-03 06:45:00,region-25,2,1134
2012-02-03 07:00:00,region-25,2,1140
2012-02-03 07:15:00,region-25,2,1151
2012-02-03 07:30:00,region-25,2,1162
2012-02-03 07:45:00,region-25,2,1160
2012-02-03 08:00:00,region-25,2,1170
2012-02-03 08:15:00,region-25,2,1172
2012-02-03 08:30:00,region-25,2,1173
2012-02-03 08:45:00,region-25,2,1180
2012-02-03 09:00:00,region-25,2,1183
2012-02-03 09:15:00,region-25,2,1187
2012-02-03 09:30:00,region-25,2,1192
2012-02-03 09:45:00,region-25,2,1198
2012-02-03 10:00:00,region-25,2,1535
2012-02-03 10:15:00,region-25,2,1543
2012-02-03 10:30:00,region-25,2,1548
2012-02-03 10:45:00,region-25,2,1556
2012-02-03 11:00:00,region-25,2,1564
2012-02-03 11:15:00,region-25,2,1579
2012-02-03 11:30:00,region-25,2,1585
2012-02-03 11:45:00,region-25,2,1594
2012-02-03 12:00:00,region-25,2,1593
2012-02-03 12:15:00,region-25,2,1598
2012-02-03 12:30:00,region-25,2,1609
2012-02-03 12:45:00,region-25,2,1608
2012-02-03 13:00:00,region-25,2,1618
2012-02-03 13:15:00,region-25,2,1626
2012-02-03 13:30:00,region-25,2,1635
2012-02-03 13:45:00,region-25,2,1642
2012-02-03 14:00:00,region-25,2,1648
2012-02-03 14:15:00,region-25,2,1649
2012-02-03 14:30:00,region-25,2,1650
2012-02-03 14:45:00,region-25,2,1653
2012-02-03 15:00:00,region-25,2,1663
2012-02-03 15:15:00,region-25,2,1667
2012-02-03 15:30:00,region-25,2,1672
2012-02-03 15:45:00,region-25,2,1675
2012-02-03 16:00:00,region-25,2,1685
2012-02-03 16:15:00,region-25,2,1692
2012-02-03 16:30:00,region-25,2,1696
2012-02-03 16:45:00,region-25,2,1706
2012-02-03 17:00:00,region-25,2,1706
2012-02-03 17:15:00,region-25,2,1713
2012-02-03 17:30:00,region-25,2,1718
2012-02-03 17:45:00,region-25,2,1721
2012-02-03 18:00:00,region-25,2,1727
2012-02-03 18:15:00,region-25,2,1733
2012-02-03 18:30:00,region-25,2,1748
2012-02-03 18:45:00,region-25,2,1755
2012-02-03 19:00:00,region-25,2,1759
2012-02-03 19:15:00,region-25,2,1771
2012-02-03 19:30:00,region-25,2,1777
2012-02-03 19:45:00,region-25,2,1774
2012-02-03 20:00:00,region-25,2,1780
2012-02-03 20:15:00,region-25,2,1786
2012-02-03 20:30:00,region-25,2,1790
2012-02-03 20:45:00,region-25,2,1805
2012-02-03 21:00:00,region-25,2,1418
2012-02-03 21:15:00,region-25,2,1415
2012-02-03 21:30:00,region-25,2,1413
2012-02-03 21:45:00,region-25,2,1410
2012-02-03 22:00:00,region-25,2,1420
2012-02-03 22:15:00,region-25,2,1426
2012-02-03 22:30:00,region-25,2,1426
2012-02-03 22:45:00,region-25,2,1431
2012-02-03 23:00:00,region-25,2,1434
2012-02-03 23:15:00,region-25,2,1434
2012-02-03 23:30:00,region-25,2,1434
2012-02-03 23:45:00,region-25,2,1439
2012-02-04 00:00:00,region-25,2,1443
2012-02-04 00:15:00,region-25,2,1447
2012-02-04 00:30:00,region-25,2,1449
2012-02-04 00:45:00,region-25,2,1451
2012-02-04 01:00:00,region-25,2,1457
2012-02-04 01:15:00,region-25,2,1465
2012-02-04 01:30:00,region-25,2,1474
2012-02-04 01:45:00,region-25,2,1485
2012-02-04 02:00:00,region-25,2,1484
2012-02-04 02:15:00,region-25,2,1489
2012-02-04 02:30:00,region-25,2,1494
2012-02-04 02:45:00,region-25,2,1490
2012-02-04 03:00:00,region-25,2,1493
2012-02-04 03:15:00,region-25,2,1501
2012-02-04 03:30:00,region-25,2,1507
2012-02-04 03:45:00,region-25,2,1510
2012-02-04 04:00:00,region-25,2,1511
2012-02-04 04:15:00,region-25,2,1513
2012-02-04 04:30:00,region-25,2,1509
2012-02-04 04:45:00,region-25,2,1517
2012-02-04 05:00:00,region-25,2,1518
2012-02-04 05:15:00,region-25,2,1524
2012-02-04 05:30:00,region-25,2,1526
2012-02-04 05:45:00,region-25,2,1532
2012-02-04 06:00:00,region-25,2,1529
2012-02-04 06:15:00,region-25,2,1527
2012-02-04 06:30:00,region-25,2,1527
2012-02-04 06:45:00,region-25,2,1534
2012-02-04 07:00:00,region-25,2,1536
2012-02-04 07:15:00,region-25,2,1540
2012-02-04 07:30:00,region-25,2,1542
2012-02-04 07:45:00,region-25,2,1550
2012-02-04 08:00:00,region-25,2,1545
2012-02-02 08:15:00,region-26,2,14
2012-02-02 08:30:00,region-26,2,29
2012-02-02 08:45:00,region-26,2,42
2012-02-02 09:00:00,region-26,2,63
2012-02-02 09:15:00,region-26,2,83
2012-02-02 09:30:00,region-26,2,98
2012-02-02 09:45:00,region-26,2,112
2012-02-02 10:00:00,region-26,2,155
2012-02-02 10:15:00,region-26,2,183
2012-02-02 10:30:00,region-26,2,204
2012-02-02 10:45:00,region-26,2,214
2012-02-02 11:00:00,region-26,2,248
2012-02-02 11:15:00,region-26,2,268
2012-02-02 11:30:00,region-26,2,285
2012-02-02 11:45:00,region-26,2,307
2012-02-02 12:00:00,region-26,2,326
2012-02-02 12:15:00,region-26,2,340
2012-02-02 12:30:00,region-26,2,354
2012-02-02 12:45:00,region-26,2,367
2012-02-02 13:00:00,region-26,2,383
2012-02-02 13:15:00,region-26,2,403
2012-02-02 13:30:00,region-26,2,427
2012-02-02 13:45:00,region-26,2,439
2012-02-02 14:00:00,region-26,2,456
2012-02-02 14:15:00,region-26,2,469
2012-02-02 14:30:00,region-26,2,488
2012-02-02 14:45:00,region-26,2,507
2012-02-02 15:00:00,region-26,2,526
2012-02-02 15:15:00,region-26,2,540
2012-02-02 15:30:00,region-26,2,549
2012-02-02 15:45:00,region-26,2,562
2012-02-02 16:00:00,region-26,2,566
2012-02-02 16:15:00,region-26,2,580
2012-02-02 16:30:00,region-26,2,598
2012-02-02 16:45:00,region-26,2,616
2012-02-02 17:00:00,region-26,2,635
2012-02-02 17:15:00,region-26,2,650
2012-02-02 17:30:00,region-26,2,660
2012-02-02 17:45:00,region-26,2,684
2012-02-02 18:00:00,region-26,2,710
2012-02-02 18:15:00,region-26,2,718
2012-02-02 18:30:00,region-26,2,736
2012-02-02 18:45:00,region-26,2,745
2012-02-02 19:00:00,region-26,2,761
2012-02-02 19:15:00,region-26,2,774
2012-02-02 19:30:00,region-26,2,788
2012-02-02 19:45:00,region-26,2,797
2012-02-02 20:00:00,region-26,2,812
2012-02-02 20:15:00,region-26,2,825
2012-02-02 20:30:00,region-26,2,845
2012-02-02 20:45:00,region-26,2,860
2012-02-02 21:00:00,region-26,2,721
2012-02-02 21:15:00,region-26,2,737
2012-02-02 21:30:00,region-26,2,757
2012-02-02 21:45:00,region-26,2,767
2012-02-02 22:00:00,region-26,2,741
2012-02-02 22:15:00,region-26,2,749
2012-02-02 22:30:00,region-26,2,754
2012-02-02 22:45:00,region-26,2,761
2012-02-02 23:00:00,region-26,2,769
2012-02-02 23:15:00,region-26,2,780
2012-02-02 23:30:00,region-26,2,790
2012-02-02 23:45:00,region-26,2,801
2012-02-03 00:00:00,region-26,2,819
2012-02-03 00:15:00,region-26,2,837
2012-02-03 00:30:00,region-26,2,847
2012-02-03 00:45:00,region-26,2,857
2012-02-03 01:00:00,region-26,2,863
2012-02-03 01:15:00,region-26,2,867
2012-02-03 01:30:00,region-26,2,871
2012-02-03 01:45:00,region-26,2,881
2012-02-03 02:00:00,region-26,2,895
2012-02-03 02:15:00,region-26,2,897
2012-02-03 02:30:00,region-26,2,903
2012-02-03 02:45:00,region-26,2,910
2012-02-03 03:00:00,region-26,2,915
2012-02-03 03:15:00,region-26,2,921
2012-02-03 03:30:00,region-26,2,933
2012-02-03 03:45:00,region-26,2,953
2012-02-03 04:00:00,region-26,2,961
2012-02-03 04:15:00,region-26,2,973
2012-02-03 04:30:00,region-26,2,978
2012-02-03 04:45:00,region-26,2,985
2012-02-03 05:00:00,region-26,2,996
2012-02-03 05:15:00,region-26,2,999
2012-02-03 05:30:00,region-26,2,1007
2012-02-03 05:45:00,region-26,2,1015
2012-02-03 06:00:00,region-26,2,1029
2012-02-03 06:15:00,region-26,2,1039
2012-02-03 06:30:00,region-26,2,1047
2012-02-03 06:45:00,region-26,2,1056
2012-02-03 07:00:00,region-26,2,1061
2012-02-03 07:15:00,region-26,2,1073
2012-02-03 07:30:00,region-26,2,1081
2012-02-03 07:45:00,region-26,2,1088
2012-02-03 08:00:00,region-26,2,1093
2012-02-03 08:15:00,region-26,2,1100
2012-02-03 08:30:00,region-26,2,1110
2012-02-03 08:45:00,region-26,2,1116
2012-02-03 09:00:00,region-26,2,1120
2012-02-03 09:15:00,region-26,2,1126
2012-02-03 09:30:00,region-26,2,1134
2012-02-03 09:45:00,region-26,2,1142
2012-02-03 10:00:00,region-26,2,1415
2012-02-03 10:15:00,region-26,2,1425
2012-02-03 10:30:00,region-26,2,1434
2012-02-03 10:45:00,region-26,2,1446
2012-02-03 11:00:00,region-26,2,1517
2012-02-03 11:15:00,region-26,2,1526
2012-02-03 11:30:00,region-26,2,1537
2012-02-03 11:45:00,region-26,2,1545
2012-02-03 12:00:00,region-26,2,1543
2012-02-03 12:15:00,region-26,2,1551
2012-02-03 12:30:00,region-26,2,1552
2012-02-03 12:45:00,region-26,2,1563
2012-02-03 13:00:00,region-26,2,1581
2012-02-03 13:15:00,region-26,2,1579
2012-02-03 13:30:00,region-26,2,1582
2012-02-03 13:45:00,region-26,2,1594
2012-02-03 14:00:00,region-26,2,1598
2012-02-03 14:15:00,region-26,2,1609
2012-02-03 14:30:00,region-26,2,1611
2012-02-03 14:45:00,region-26,2,1622
2012-02-03 15:00:00,region-26,2,1627
2012-02-03 15:15:00,region-26,2,1635
2012-02-03 15:30:00,region-26,2,1642
2012-02-03 15:45:00,region-26,2,1655
2012-02-03 16:00:00,region-26,2,1670
2012-02-03 16:15:00,region-26,2,1677
2012-02-03 16:30:00,region-26,2,1676
2012-02-03 16:45:00,region-26,2,1681
2012-02-03 17:00:00,region-26,2,1683
2012-02-03 17:15:00,region-26,2,1682
2012-02-03 17:30:00,region-26,2,1684
2012-02-03 17:45:00,region-26,2,1689
2012-02-03 18:00:00,region-26,2,1695
2012-02-03 18:15:00,region-26,2,1706
2012-02-03 18:30:00,region-26,2,1714
2012-02-03 18:45:00,region-26,2,1717
2012-02-03 19:00:00,region-26,2,1720
2012-02-03 19:15:00,region-26,2,1717
2012-02-03 19:30:00,region-26,2,1719
2012-02-03 19:45:00,region-26,2,1727
2012-02-03 20:00:00,region-26,2,1739
2012-02-03 20:15:00,region-26,2,1747
2012-02-03 20:30:00,region-26,2,1750
2012-02-03 20:45:00,region-26,2,1752
2012-02-03 21:00:00,region-26,2,1439
2012-02-03 21:15:00,region-26,2,1438
2012-02-03 21:30:00,region-26,2,1450
2012-02-03 21:45:00,region-26,2,1460
2012-02-03 22:00:00,region-26,2,1381
2012-02-03 22:15:00,region-26,2,1389
2012-02-03 22:30:00,region-26,2,1390
2012-02-03 22:45:00,region-26,2,1397
2012-02-03 23:00:00,region-26,2,1403
2012-02-03 23:15:00,region-26,2,1409
2012-02-03 23:30:00,region-26,2,1411
2012-02-03 23:45:00,region-26,2,1415
2012-02-04 00:00:00,region-26,2,1419
2012-02-04 00:15:00,region-26,2,1426
2012-02-04 00:30:00,region-26,2,1431
2012-02-04 00:45:00,region-26,2,1433
2012-02-04 01:00:00,region-26,2,1438
2012-02-04 01:15:00,region-26,2,1440
2012-02-04 01:30:00,region-26,2,1441
2012-02-04 01:45:00,region-26,2,1447
2012-02-04 02:00:00,region-26,2,1447
2012-02-04 02:15:00,region-26,2,1453
2012-02-04 02:30:00,region-26,2,1459
2012-02-04 02:45:00,region-26,2,1464
2012-02-04 03:00:00,region-26,2,1474
2012-02-04 03:15:00,region-26,2,1476
2012-02-04 03:30:00,region-26,2,1487
2012-02-04 03:45:00,region-26,2,1489
2012-02-04 04:00:00,region-26,2,1488
2012-02-04 04:15:00,region-26,2,1492
2012-02-04 04:30:00,region-26,2,1500
2012-02-04 04:45:00,region-26,2,1491
2012-02-04 05:00:00,region-26,2,1491
2012-02-04 05:15:00,region-26,2,1496
2012-02-04 05:30:00,region-26,2,1499
2012-02-04 05:45:00,region-26,2,1500
2012-02-04 06:00:00,region-26,2,1506
2012-02-04 06:15:00,region-26,2,1509
2012-02-04 06:30:00,region-26,2,1513
2012-02-04 06:45:00,region-26,2,1510
2012-02-04 07:00:00,region-26,2,1515
2012-02-04 07:15:00,region-26,2,1516
2012-02-04 07:30:00,region-26,2,1519
2012-02-04 07:45:00,region-26,2,1517
2012-02-04 08:00:00,region-26,2,1517
2012-02-02 08:15:00,region-27,2,14
2012-02-02 08:30:00,region-27,2,35
2012-02-02 08:45:00,region-27,2,52
2012-02-02 09:00:00,region-27,2,68
2012-02-02 09:15:00,region-27,2,80
2012-02-02 09:30:00,region-27,2,97
2012-02-02 09:45:00,region-27,2,114
2012-02-02 10:00:00,region-27,2,131
2012-02-02 10:15:00,region-27,2,149
2012-02-02 10:30:00,region-27,2,161
2012-02-02 10:45:00,region-27,2,176
2012-02-02 11:00:00,region-27,2,243
2012-02-02 11:15:00,region-27,2,275
2012-02-02 11:30:00,region-27,2,301
2012-02-02 11:45:00,region-27,2,318
2012-02-02 12:00:00,region-27,2,340
2012-02-02 12:15:00,region-27,2,353
2012-02-02 12:30:00,region-27,2,367
2012-02-02 12:45:00,region-27,2,387
2012-02-02 13:00:00,region-27,2,408
2012-02-02 13:15:00,region-27,2,430
2012-02-02 13:30:00,region-27,2,444
2012-02-02 13:45:00,region-27,2,458
2012-02-02 14:00:00,region-27,2,471
2012-02-02 14:15:00,region-27,2,492
2012-02-02 14:30:00,region-27,2,504
2012-02-02 14:45:00,region-27,2,522
2012-02-02 15:00:00,region-27,2,542
2012-02-02 15:15:00,region-27,2,550
2012-02-02 15:30:00,region-27,2,573
2012-02-02 15:45:00,region-27,2,586
2012-02-02 16:00:00,region-27,2,597
2012-02-02 16:15:00,region-27,2,618
2012-02-02 16:30:00,region-27,2,643
2012-02-02 16:45:00,region-27,2,660
2012-02-02 17:00:00,region-27,2,680
2012-02-02 17:15:00,region-27,2,692
2012-02-02 17:30:00,region-27,2,709
2012-02-02 17:45:00,region-27,2,730
2012-02-02 18:00:00,region-27,2,745
2012-02-02 18:15:00,region-27,2,758
2012-02-02 18:30:00,region-27,2,776
2012-02-02 18:45:00,region-27,2,795
2012-02-02 19:00:00,region-27,2,807
2012-02-02 19:15:00,region-27,2,819
2012-02-02 19:30:00,region-27,2,834
2012-02-02 19:45:00,region-27,2,848
2012-02-02 20:00:00,region-27,2,860
2012-02-02 20:15:00,region-27,2,877
2012-02-02 20:30:00,region-27,2,900
2012-02-02 20:45:00,region-27,2,914
2012-02-02 21:00:00,region-27,2,929
2012-02-02 21:15:00,region-27,2,942
2012-02-02 21:30:00,region-27,2,957
2012-02-02 21:45:00,region-27,2,974
2012-02-02 22:00:00,region-27,2,789
2012-02-02 22:15:00,region-27,2,805
2012-02-02 22:30:00,region-27,2,820
2012-02-02 22:45:00,region-27,2,832
2012-02-02 23:00:00,region-27,2,840
2012-02-02 23:15:00,region-27,2,854
2012-02-02 23:30:00,region-27,2,864
2012-02-02 23:45:00,region-27,2,875
2012-02-03 00:00:00,region-27,2,887
2012-02-03 00:15:00,region-27,2,890
2012-02-03 00:30:00,region-27,2,897
2012-02-03 00:45:00,region-27,2,905
2012-02-03 01:00:00,region-27,2,915
2012-02-03 01:15:00,region-27,2,916
2012-02-03 01:30:00,region-27,2,924
2012-02-03 01:45:00,region-27,2,933
2012-02-03 02:00:00,region-27,2,936
2012-02-03 02:15:00,region-27,2,951
2012-02-03 02:30:00,region-27,2,956
2012-02-03 02:45:00,region-27,2,963
2012-02-03 03:00:00,region-27,2,969
2012-02-03 03:15:00,region-27,2,977
2012-02-03 03:30:00,region-27,2,985
2012-02-03 03:45:00,region-27,2,997
2012-02-03 04:00:00,region-27,2,1010
2012-02-03 04:15:00,region-27,2,1017
2012-02-03 04:30:00,region-27,2,1024
2012-02-03 04:45:00,region-27,2,1035
2012-02-03 05:00:00,region-27,2,1046
2012-02-03 05:15:00,region-27,2,1056
2012-02-03 05:30:00,region-27,2,1066
2012-02-03 05:45:00,region-27,2,1069
2012-02-03 06:00:00,region-27,2,1073
2012-02-03 06:15:00,region-27,2,1080
2012-02-03 06:30:00,region-27,2,1088
2012-02-03 06:45:00,region-27,2,1093
2012-02-03 07:00:00,region-27,2,1109
2012-02-03 07:15:00,region-27,2,1117
2012-02-03 07:30:00,region-27,2,1125
2012-02-03 07:45:00,region-27,2,1127
2012-02-03 08:00:00,region-27,2,1128
2012-02-03 08:15:00,region-27,2,1137
2012-02-03 08:30:00,region-27,2,1141
2012-02-03 08:45:00,region-27,2,1149
2012-02-03 09:00:00,region-27,2,1161
2012-02-03 09:15:00,region-27,2,1159
2012-02-03 09:30:00,region-27,2,1166
2012-02-03 09:45:00,region-27,2,1173
2012-02-03 10:00:00,region-27,2,1185
2012-02-03 10:15:00,region-27,2,1196
2012-02-03 10:30:00,region-27,2,1205
2012-02-03 10:45:00,region-27,2,1218
2012-02-03 11:00:00,region-27,2,1547
2012-02-03 11:15:00,region-27,2,1552
2012-02-03 11:30:00,region-27,2,1558
2012-02-03 11:45:00,region-27,2,1562
2012-02-03 12:00:00,region-27,2,1572
2012-02-03 12:15:00,region-27,2,1588
2012-02-03 12:30:00,region-27,2,1593
2012-02-03 12:45:00,region-27,2,1604
2012-02-03 13:00:00,region-27,2,1610
2012-02-03 13:15:00,region-27,2,1615
2012-02-03 13:30:00,region-27,2,1618
2012-02-03 13:45:00,region-27,2,1625
2012-02-03 14:00:00,region-27,2,1631
2012-02-03 14:15:00,region-27,2,1631
2012-02-03 14:30:00,region-27,2,1636
2012-02-03 14:45:00,region-27,2,1641
2012-02-03 15:00:00,region-27,2,1650
2012-02-03 15:15:00,region-27,2,1659
2012-02-03 15:30:00,region-27,2,1666
2012-02-03 15:45:00,region-27,2,1667
2012-02-03 16:00:00,region-27,2,1673
2012-02-03 16:15:00,region-27,2,1684
2012-02-03 16:30:00,region-27,2,1690
2012-02-03 16:45:00,region-27,2,1699
2012-02-03 17:00:00,region-27,2,1712
2012-02-03 17:15:00,region-27,2,1722
2012-02-03 17:30:00,region-27,2,1730
2012-02-03 17:45:00,region-27,2,1725
2012-02-03 18:00:00,region-27,2,1735
2012-02-03 18:15:00,region-27,2,1742
2012-02-03 18:30:00,region-27,2,1744
2012-02-03 18:45:00,region-27,2,1750
2012-02-03 19:00:00,region-27,2,1756
2012-02-03 19:15:00,region-27,2,1762
2012-02-03 19:30:00,region-27,2,1765
2012-02-03 19:45:00,region-27,2,1768
2012-02-03 20:00:00,region-27,2,1776
2012-02-03 20:15:00,region-27,2,1773
2012-02-03 20:30:00,region-27,2,1777
2012-02-03 20:45:00,region-27,2,1793
2012-02-03 21:00:00,region-27,2,1801
2012-02-03 21:15:00,region-27,2,1803
